Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,BASSA Francesca,284.0,R,CHIQUET Lil,698.0,R,Won,15,12
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HOPPE MONTANARO Malinka,88.0,R,KOPECKY Lydia,347.0,R,Won,15,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SUN Yiwen,2.0,L,XU Chengzi,53.0,R,Won,15,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CHRISTMANN Beate,86.0,L,KISKAPUSI Dora,146.0,R,Loss,9,12
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MALLO Auriane,15.0,L,LOZANO OLARTE Laskmi Natalia,,,Won,15,7
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,GAVILAN SANCHEZ Yania,308.0,R,HOLMES Katharine,33.0,R,Loss,13,14
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HURLEY Kelley,11.0,L,KOMATA Shiori,246.0,R,Won,15,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,LIN Sheng,12.0,L,BOSCARELLI Francesca,125.0,R,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,EPEE Laurence,49.0,R,MARZANI Roberta,89.0,L,Won,15,13
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,JUNG Hyojung,8.0,L,RIZZI Giulia,40.0,R,Won,10,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CHOI Injeong,3.0,R,BABA Haruna,69.0,L,Won,15,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CHOI Hyojoo,121.0,R,HURLEY Courtney,,,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CLERICI Alice,74.0,R,MENDOZA VENZANT Ceily,250.0,L,Won,15,7
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,BRUNNER Pauline,25.0,L,FIAMINGO Rossella,21.0,L,Loss,9,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SHIN A Lam,,,EHLER Alexandra,66.0,R,Won,15,14
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,WASHINGTON Isis,67.0,R,KIRPU Erika,73.0,R,Loss,13,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CANDASSAMY Marie-Florence,16.0,R,YOSHIMURA Miho,51.0,L,Won,15,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,BATES Cassandra,349.0,R,KRYVYTSKA Olena,28.0,R,Loss,11,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,KANG Young Mi,,,HOPPE MONTANARO Malinka,88.0,R,Won,15,11
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SIRICO Amanda,272.0,R,VIE Natalie,225.0,L,Loss,10,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MACKINNON Leonora,70.0,R,TERAN Alejandra,,R,Won,15,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HSIEH Kaylin Sin Yan,98.0,R,SANTUCCIO Alberta,24.0,R,Loss,6,7
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MOELLHAUSEN Nathalie,20.0,L,BASSA Francesca,284.0,R,Loss,0,1
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,TAKAHASHI Erika,307.0,R,ISOLA Federica,31.0,R,Loss,11,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,OISHI Kanna,124.0,R,YAMADA Ayumi,676.0,L,Won,15,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,RODRIGUEZ QUESADA Yamilka,260.0,R,KONG Man Wai Vivian,1.0,L,Loss,11,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,ZHU Mingye,5.0,R,FRANCO RAMIREZ Jiselle,343.0,R,Loss,8,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,FERRARI Marta,60.0,R,STAEHLI Laura,120.0,R,Won,15,14
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,KRIEGER Angela,151.0,R,SHI Yuexin,339.0,L,Loss,14,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,LAI Jiangling,156.0,R,NDOLO Alexandra,35.0,L,Won,15,14
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,VITALIS Coraline,9.0,R,LIM Joo Mi,103.0,R,Won,15,12
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,WANG Yaping,170.0,R,NIXON Catherine,50.0,L,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,LEE Hyein,26.0,R,XU Nuo,711.0,L,Won,15,11
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,BEZHURA Dzhoan Feybi,56.0,R,SZASZ-KOVACS Emese,,L,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SUN Yiwen,2.0,L,KISKAPUSI Dora,146.0,R,Won,4,3
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MALLO Auriane,15.0,L,HOLMES Katharine,33.0,R,Won,13,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HURLEY Kelley,11.0,L,BOSCARELLI Francesca,125.0,R,Won,15,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,EPEE Laurence,49.0,R,JUNG Hyojung,8.0,L,Loss,8,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CHOI Injeong,3.0,R,HURLEY Courtney,,,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CLERICI Alice,74.0,R,FIAMINGO Rossella,21.0,L,Loss,8,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SHIN A Lam,,,KIRPU Erika,73.0,R,Loss,7,11
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,CANDASSAMY Marie-Florence,16.0,R,KRYVYTSKA Olena,28.0,R,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,KANG Young Mi,,,VIE Natalie,225.0,L,Won,15,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MACKINNON Leonora,70.0,R,SANTUCCIO Alberta,24.0,R,Loss,14,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,BASSA Francesca,284.0,R,ISOLA Federica,31.0,R,Loss,6,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,OISHI Kanna,124.0,R,KONG Man Wai Vivian,1.0,L,Loss,11,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,FRANCO RAMIREZ Jiselle,343.0,R,FERRARI Marta,60.0,R,Loss,6,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SHI Yuexin,339.0,L,LAI Jiangling,156.0,R,Loss,1,3
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,VITALIS Coraline,9.0,R,NIXON Catherine,50.0,L,Loss,7,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,LEE Hyein,26.0,R,SZASZ-KOVACS Emese,,L,Loss,12,13
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,SUN Yiwen,2.0,L,MALLO Auriane,15.0,L,Loss,12,13
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HURLEY Kelley,11.0,L,JUNG Hyojung,8.0,L,Loss,10,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HURLEY Courtney,,,FIAMINGO Rossella,21.0,L,Won,13,12
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,KIRPU Erika,73.0,R,KRYVYTSKA Olena,28.0,R,Loss,8,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,KANG Young Mi,,,SANTUCCIO Alberta,24.0,R,Won,8,7
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,ISOLA Federica,31.0,R,KONG Man Wai Vivian,1.0,L,Won,15,13
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,FERRARI Marta,60.0,R,LAI Jiangling,156.0,R,Won,15,9
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,NIXON Catherine,50.0,L,SZASZ-KOVACS Emese,,L,Loss,12,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MALLO Auriane,15.0,L,JUNG Hyojung,8.0,L,Won,15,8
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HURLEY Courtney,,,KRYVYTSKA Olena,28.0,R,Won,15,10
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,KANG Young Mi,,,ISOLA Federica,31.0,R,Loss,10,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,FERRARI Marta,60.0,R,SZASZ-KOVACS Emese,,L,Loss,13,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,MALLO Auriane,15.0,L,HURLEY Courtney,,,Loss,9,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,ISOLA Federica,31.0,R,SZASZ-KOVACS Emese,,L,Loss,10,15
Women,Epee,2018/2019,Epee Grand Prix (Cali),25-05-2018,HURLEY Courtney,,,SZASZ-KOVACS Emese,,L,Loss,11,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PITTET Alexandre,147.0,L,YAMADA Masaru,14.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,LAZAROTO Fabrizio,158.0,R,ITO Inochi,144.0,L,Won,15,6
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SIMMONS Ariel,293.0,R,RUSSO Andrea,402.0,R,Won,15,12
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HOYLE Jacob,5.0,L,KUHN Georg,228.0,R,Won,15,8
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,AN Sung Ho,126.0,R,KRAFT Dennis,309.0,R,Won,15,7
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CANAUX Gabriel,326.0,R,KAULL James,54.0,R,Loss,2,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,FRENCH Dylan,362.0,R,RUBES Martin,80.0,R,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,UYAMA Satoru,26.0,R,LOPEZ POURTIER Nelson,246.0,R,Loss,5,5
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CAMPOS ZARATE Andres Felipe,113.0,R,VUORINEN Niko,51.0,L,Won,15,10
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,MCDOWALD Curtis,22.0,R,BRUNOLD Bruce,322.0,L,Loss,11,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HERNANDEZ Moises,,R,ALEXANIN Dmitriy,11.0,L,Loss,5,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CUOMO Valerio,94.0,R,DORATI AMEGLIO Arturo Isaac,165.0,R,Won,15,9
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,REIN Stephan,59.0,L,FAVA Alex,41.0,R,Loss,10,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,FERREIRA Nicolas,201.0,R,BAYARD Alexis,134.0,L,Loss,8,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PINILLA Arthur,425.0,R,MUNZONE Edoardo,320.0,R,Loss,6,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,LUGO Grabiel,87.0,R,GONZALEZ Alexander,374.0,R,Loss,14,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,POKORNY Richard,200.0,L,RAMIREZ Yeisser,349.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BELLMANN Lukas,53.0,R,LIMARDO Jesus,36.0,R,Loss,13,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SON Minseong,148.0,L,HO Wai Hang,64.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,XUE Yangdong,218.0,L,BRATTON Benjamin,206.0,R,Won,9,6
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,MALCOTTI Lucas,83.0,R,REIZLIN Igor,49.0,R,Loss,13,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SHI Gaofeng,81.0,R,LIMARDO Francisco,62.0,R,Loss,13,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,WEISS Lewis,476.0,R,PITRA Pavel,162.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,ZHAO Yufeng,226.0,R,BONNAIRE Jonathan,,R,Won,0,0
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,RODRIGUEZ FIDALGO Cristobal,477.0,R,GASCON Willian,396.0,R,Loss,6,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BENJAMIN Julio,,R,CANNONE Romain,63.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,RODNEY Adam,85.0,R,CIMINI Gabriele,9.0,R,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,LAN Minghao,34.0,R,HERZBERG Fabian,202.0,R,Loss,14,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JIANG Chenyang,,L,MULTERER Niklas,129.0,R,Won,15,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,WANG Zijie,30.0,L,AGAMEZ LONDONO Stahelyn Jose,906.0,R,Won,15,3
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,LOMBARDO Theodore,497.0,R,NA Jongkwan,75.0,R,Won,15,12
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HEINZER Max,12.0,R,LOMBARDO Theodore,497.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CALDERON Diego,673.0,R,FONG Hoi Sun,73.0,R,Loss,11,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,GUSTIN Ronan,31.0,R,WANG Zijie,30.0,L,Won,15,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PITTET Alexandre,147.0,L,SANTARELLI Andrea,2.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BOREL Yannick,13.0,R,CANNONE Romain,63.0,R,Won,15,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,ALEXANIN Dmitriy,11.0,L,DORIGO Clement,138.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SONG Hongjie,66.0,L,XUE Yangdong,218.0,L,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BRUNOLD Bruce,322.0,L,PARK Kyoungdoo,,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,REDLI Andras,20.0,R,HERZBERG Fabian,202.0,R,Loss,11,12
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,RUBES Martin,80.0,R,VISMARA Federico,18.0,R,Won,15,10
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PEREIRA Yulen,4.0,R,LAZAROTO Fabrizio,158.0,R,Won,15,7
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,LIMARDO Francisco,62.0,R,MINOBE Kazuyasu,1.0,L,Won,15,9
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,KANO Koki,8.0,R,CAMPOS ZARATE Andres Felipe,113.0,R,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,FAVA Alex,41.0,R,REYTOR VENET Yunior,47.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,KHVOROST Maksym,214.0,R,ZHAO Yufeng,226.0,R,Won,15,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SIMMONS Ariel,293.0,R,PARK Sangyoung,6.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Jinsun,,R,LOPEZ POURTIER Nelson,246.0,R,Won,15,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PITRA Pavel,162.0,R,SVICHKAR Roman,32.0,L,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HENRIQUEZ ORTIZ Reynier,115.0,R,REIZLIN Igor,49.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BAYARD Alexis,134.0,L,KWEON Youngjun,44.0,R,Won,15,7
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,GAROZZO Enrico,21.0,R,KAULL James,54.0,R,Loss,6,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CUOMO Valerio,94.0,R,STANKEVYCH Volodymyr,65.0,R,Won,15,9
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Byeungchan,,L,HOYLE Jacob,5.0,L,Won,15,8
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JIANG Chenyang,,L,FICHERA Marco,17.0,R,Won,15,10
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JERENT Daniel,,R,LIMARDO Jesus,36.0,R,Won,15,8
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CIMINI Gabriele,9.0,R,BRINKMANN Marco,163.0,L,Won,15,8
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CAPEK Martin,72.0,R,HO Wai Hang,64.0,R,Won,15,10
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,AN Sung Ho,126.0,R,LIMARDO GASCON Ruben,7.0,L,Loss,13,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SCHMIDT Richard,68.0,L,POKORNY Richard,200.0,L,Won,15,10
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,GASCON Willian,396.0,R,TSINIS Alexander,262.0,L,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,DONG Chao,146.0,L,MUNZONE Edoardo,320.0,R,Loss,8,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,GONZALEZ Alexander,374.0,R,NIKISHIN Bogdan,3.0,R,Loss,10,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HEINZER Max,12.0,R,FONG Hoi Sun,73.0,R,Won,15,10
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,GUSTIN Ronan,31.0,R,SANTARELLI Andrea,2.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BOREL Yannick,13.0,R,ALEXANIN Dmitriy,11.0,L,Won,15,6
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,XUE Yangdong,218.0,L,PARK Kyoungdoo,,R,Loss,5,9
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HERZBERG Fabian,202.0,R,RUBES Martin,80.0,R,Loss,8,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PEREIRA Yulen,4.0,R,LIMARDO Francisco,62.0,R,Won,15,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CAMPOS ZARATE Andres Felipe,113.0,R,REYTOR VENET Yunior,47.0,R,Loss,6,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,KHVOROST Maksym,214.0,R,PARK Sangyoung,6.0,R,Loss,10,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Jinsun,,R,SVICHKAR Roman,32.0,L,Won,15,4
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HENRIQUEZ ORTIZ Reynier,115.0,R,BAYARD Alexis,134.0,L,Won,15,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,KAULL James,54.0,R,CUOMO Valerio,94.0,R,Won,13,12
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Byeungchan,,L,JIANG Chenyang,,L,Won,15,8
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JERENT Daniel,,R,CIMINI Gabriele,9.0,R,Won,15,9
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,CAPEK Martin,72.0,R,LIMARDO GASCON Ruben,7.0,L,Won,7,6
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SCHMIDT Richard,68.0,L,TSINIS Alexander,262.0,L,Won,15,8
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,MUNZONE Edoardo,320.0,R,NIKISHIN Bogdan,3.0,R,Loss,7,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HEINZER Max,12.0,R,GUSTIN Ronan,31.0,R,Won,15,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BOREL Yannick,13.0,R,PARK Kyoungdoo,,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,RUBES Martin,80.0,R,PEREIRA Yulen,4.0,R,Loss,10,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,REYTOR VENET Yunior,47.0,R,PARK Sangyoung,6.0,R,Loss,11,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Jinsun,,R,HENRIQUEZ ORTIZ Reynier,115.0,R,Won,15,13
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,KAULL James,54.0,R,JUNG Byeungchan,,L,Loss,11,12
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JERENT Daniel,,R,CAPEK Martin,72.0,R,Won,15,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,SCHMIDT Richard,68.0,L,NIKISHIN Bogdan,3.0,R,Loss,11,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,HEINZER Max,12.0,R,BOREL Yannick,13.0,R,Loss,9,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,PEREIRA Yulen,4.0,R,PARK Sangyoung,6.0,R,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Jinsun,,R,JUNG Byeungchan,,L,Loss,12,15
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JERENT Daniel,,R,NIKISHIN Bogdan,3.0,R,Won,15,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BOREL Yannick,13.0,R,PARK Sangyoung,6.0,R,Won,15,14
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,JUNG Byeungchan,,L,JERENT Daniel,,R,Won,15,11
Men,Epee,2018/2019, Epee Grand Prix  (Cali),25-05-2018,BOREL Yannick,13.0,R,JUNG Byeungchan,,L,Won,15,10
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,SORENSEN Julius,,R,SHARMAN Conor,538.0,L,Loss,8,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,VALEUR Maxim,262.0,R,ZINGMARK William,,R,Won,15,9
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,MOLLARD Christopher,479.0,R,KATAYAMA Kevin,389.0,L,Loss,13,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,PERSSON Sebastian,298.0,R,DULA Patrik,605.0,L,Won,15,8
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,PAGE James,550.0,R,ZEMAN Adam,582.0,R,Won,15,10
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,WESTESSON Malte,408.0,R,KIM Minsung,568.0,R,Won,15,3
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,WOOLLARD Jonathan,476.0,R,CHEN Tse Yuan,145.0,R,Loss,8,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,BRICENO Janderson,325.0,R,KAJBJER Petter,534.0,R,Won,15,8
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,BRUUN Ken-Martin,,R,SCHLOSSER Roland,,R,Loss,5,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,JORGENSEN Patrick,35.0,R,PORS Christian,343.0,R,Won,15,9
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,AHLQVIST Carl Oskar,549.0,R,KALIYEV Tamirlan,177.0,R,Loss,7,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,WATKINS Aidan,518.0,R,POST Patrick,315.0,L,Loss,9,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,DU PONT DE ROMEMONT Edgar,391.0,R,RHYS POLLITT Rafael,,L,Loss,11,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,SCHENKEL Eli,65.0,R,RYKIND-BLARKE Christoffer,576.0,R,Won,15,4
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,KAJBJER Albin,,L,BRODEUR Marc-Antoine,,L,Loss,7,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,LANDORPH Sophus,349.0,R,DAHLIN Svante,318.0,R,Won,15,8
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,ENARSSON Simon,,R,MINDELOF Vincent,,L,Loss,7,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,FENS Julian,500.0,R,POPPEL Martin,527.0,L,Won,15,13
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,STANDEN David,614.0,L,SANCHEZ Derwin,,L,Won,15,13
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,BERG Thomas Lerche,66.0,R,AHLSTEDT Eimer,,,Won,15,7
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,PETRINI Felix,346.0,R,TSORONIS Alexander,113.0,R,Loss,5,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,BRAUN Fabian,162.0,R,DI FRANCESCO Hugo,435.0,R,Won,15,8
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,JOHNSTON Alastair,608.0,R,KRALIK Andrej,344.0,R,Loss,7,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,LANG Jacob Brandt,392.0,R,ANDERSEN Emil Ulrik,216.0,R,Loss,10,15
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,FILES Petar,114.0,R,SHARMAN Conor,538.0,L,Won,15,4
Men,Foil,2018/2019,Tournoi Satelite (Copenhague),26-05-2018,VALEUR Maxim,262.0,R,KATAYAMA Kevin,389.0,L,Loss,10,15
