Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Women,Foil,2023,Grand Prix (Busan),17-03-2023,ROSSINI Serena,126.0,R,TAKEZAWA Shiori,113.0,R,Won,15,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,WANG Yingying,92.0,R,KANO Minami,123.0,R,Won,14,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CASTRO Ariadna,181.0,R,CRISTINO Anna,34.0,L,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CATARZI Constance,58.0,R,KIM Solmin,,R,Won,15,4
Women,Foil,2023,Grand Prix (Busan),17-03-2023,UMETSU Haruka,200.0,R,KIKUCHI Komaki,22.0,L,Loss,10,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KONDRICZ Kata,45.0,L,KIM Kiyeun,42.0,R,Won,15,14
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BLAZE Anita,,R,MARINO Maria,54.0,R,Won,15,9
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BROT Coralie,78.0,R,GAYDOS Sofia,256.0,R,Won,15,7
Women,Foil,2023,Grand Prix (Busan),17-03-2023,IIMURA Ayano,116.0,R,BEARDMORE Kate,147.0,R,Loss,13,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KARAMETE Irem,100.0,R,KUAN Yu Ching,106.0,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,NAYL Emmie,83.0,R,KIM Hoyeon,133.0,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,ESTEBAN Maxine Isabel,27.0,R,CALISSI Olga Rachele,108.0,R,Loss,9,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,MO Byeoli,122.0,L,TIEU May,,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CHENG Hiu Wai Valerie,47.0,R,CAO Ying,226.0,R,Won,15,5
Women,Foil,2023,Grand Prix (Busan),17-03-2023,JANG Nara,,L,DESCHNER Stefani,109.0,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,MASSIALAS Sabrina,176.0,R,WU Jiawei,260.0,R,Won,15,7
Women,Foil,2023,Grand Prix (Busan),17-03-2023,TANGHERLINI Elena,21.0,L,MONACO Beatrice,217.0,L,Won,15,7
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BUTRUILLE Solene,77.0,R,SCHREIBER Miriam,178.0,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,DEVORE Delphine,38.0,R,MOON Sehee,,R,Loss,13,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,HUANG Qianqian,19.0,L,LYCZBINSKA Hanna,50.0,R,Won,15,5
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CENKER Freya,111.0,R,TSUJI Sumire,59.0,R,Loss,7,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,WOHLGEMUTH Olivia,,,CHOI Minseo,,R,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,PATRU Morgane,61.0,R,BERTHIER Amita,30.0,L,Loss,14,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KIM Minji,,R,TAJAN Morgane,311.0,R,Won,15,7
Women,Foil,2023,Grand Prix (Busan),17-03-2023,LACHERAY Eva,15.0,L,OH Hye Mi,,L,Loss,13,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CAMPBELL Yasmin,184.0,L,CHAN Nok Sze Daphne,24.0,R,Won,15,9
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SINIGALIA Martina,37.0,R,HONG Hyo Jin,,R,Won,15,7
Women,Foil,2023,Grand Prix (Busan),17-03-2023,WONG Maxine Jie Xin,104.0,L,KRAENKL Maria,252.0,R,Won,15,13
Women,Foil,2023,Grand Prix (Busan),17-03-2023,FU Yiting,,R,BRUGGER Lilli Maria,62.0,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,HONG Sena,20.0,L,WU Sophia,75.0,R,Won,15,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,PARK Jihee,44.0,R,NAGASE Rino,107.0,R,Won,15,13
Women,Foil,2023,Grand Prix (Busan),17-03-2023,THIBUS Ysaora,60.0,R,PARK Jihee,44.0,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,RHODES Zander,46.0,R,DIAZ Maria Teresa,67.0,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SCRUGGS Lauren,4.0,L,KIKUCHI Komaki,22.0,L,Won,15,10
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KONDRICZ Kata,45.0,L,CHEN Qingyuan,10.0,R,Loss,10,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,RANVIER Pauline,13.0,R,CHOI Minseo,,R,Won,15,5
Women,Foil,2023,Grand Prix (Busan),17-03-2023,WONG Maxine Jie Xin,104.0,L,WEINTRAUB Maia Mei,17.0,R,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KANO Arisa,99.0,L,MOON Sehee,,R,Won,15,13
Women,Foil,2023,Grand Prix (Busan),17-03-2023,MO Byeoli,122.0,L,AZUMA Sera,18.0,R,Loss,11,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SAUER Anne,9.0,R,CALISSI Olga Rachele,108.0,R,Won,15,8
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KIM Minji,,R,MIYAWAKI Karin,29.0,R,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CAI Yuanting,,L,KARAMETE Irem,100.0,R,Loss,14,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,HONG Sena,20.0,L,WALCZYK-KLIMASZYK Julia,6.0,R,Loss,3,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CIPRESSA Erica,33.0,R,CHENG Hiu Wai Valerie,47.0,R,Won,15,9
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BUTRUILLE Solene,77.0,R,MANCINI Camilla,43.0,R,Loss,11,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CHEUNG Kimberley Vanessa,547.0,R,BERTHIER Amita,30.0,L,Loss,4,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SINIGALIA Martina,37.0,R,PALUMBO Francesca,23.0,L,Won,15,1
Women,Foil,2023,Grand Prix (Busan),17-03-2023,VOLPI Alice,5.0,R,BLAZE Anita,,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BROT Coralie,78.0,R,CHAE Songoh,,R,Loss,12,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,AZUMA Rio,194.0,R,TSUJI Sumire,59.0,R,Loss,11,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BEARDMORE Kate,147.0,R,SHI Yue,118.0,R,Won,15,14
Women,Foil,2023,Grand Prix (Busan),17-03-2023,DUBROVICH Jacqueline,11.0,R,ROSSINI Serena,126.0,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,WANG Yingying,92.0,R,MYRONIUK Dariia,32.0,R,Won,15,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,XU Yundi,249.0,R,CATARZI Constance,58.0,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,NAYL Emmie,83.0,R,EBERT Leonie,69.0,L,Loss,7,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,GUO Jessica Zi Jia,7.0,L,FU Yiting,,R,Won,15,4
Women,Foil,2023,Grand Prix (Busan),17-03-2023,HUANG Qianqian,19.0,L,SHEN Sophia,322.0,R,Won,15,3
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BATINI Martina,,R,CRISTINO Anna,34.0,L,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,TANGHERLINI Elena,21.0,L,UENO Yuka,14.0,R,Loss,10,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,FAVARETTO Martina,2.0,R,OH Hye Mi,,L,Won,15,8
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CAMPBELL Yasmin,184.0,L,WANG Yuting,26.0,R,Loss,12,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,HONG Seo In,174.0,R,MASSIALAS Sabrina,176.0,R,Loss,13,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,JANG Nara,,L,KIEFER Lee,1.0,R,Loss,4,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,THIBUS Ysaora,60.0,R,RHODES Zander,46.0,R,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SCRUGGS Lauren,4.0,L,CHEN Qingyuan,10.0,R,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,RANVIER Pauline,13.0,R,WEINTRAUB Maia Mei,17.0,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KANO Arisa,99.0,L,AZUMA Sera,18.0,R,Loss,3,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SAUER Anne,9.0,R,MIYAWAKI Karin,29.0,R,Won,15,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,KARAMETE Irem,100.0,R,WALCZYK-KLIMASZYK Julia,6.0,R,Won,15,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CIPRESSA Erica,33.0,R,MANCINI Camilla,43.0,R,Won,15,10
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BERTHIER Amita,30.0,L,SINIGALIA Martina,37.0,R,Loss,4,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,VOLPI Alice,5.0,R,CHAE Songoh,,R,Won,15,6
Women,Foil,2023,Grand Prix (Busan),17-03-2023,TSUJI Sumire,59.0,R,BEARDMORE Kate,147.0,R,Won,15,8
Women,Foil,2023,Grand Prix (Busan),17-03-2023,DUBROVICH Jacqueline,11.0,R,WANG Yingying,92.0,R,Won,15,5
Women,Foil,2023,Grand Prix (Busan),17-03-2023,XU Yundi,249.0,R,EBERT Leonie,69.0,L,Loss,6,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,GUO Jessica Zi Jia,7.0,L,HUANG Qianqian,19.0,L,Won,14,13
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BATINI Martina,,R,UENO Yuka,14.0,R,Won,15,2
Women,Foil,2023,Grand Prix (Busan),17-03-2023,FAVARETTO Martina,2.0,R,WANG Yuting,26.0,R,Loss,14,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,MASSIALAS Sabrina,176.0,R,KIEFER Lee,1.0,R,Loss,6,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,RHODES Zander,46.0,R,CHEN Qingyuan,10.0,R,Won,15,11
Women,Foil,2023,Grand Prix (Busan),17-03-2023,RANVIER Pauline,13.0,R,AZUMA Sera,18.0,R,Loss,9,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SAUER Anne,9.0,R,KARAMETE Irem,100.0,R,Won,15,10
Women,Foil,2023,Grand Prix (Busan),17-03-2023,CIPRESSA Erica,33.0,R,SINIGALIA Martina,37.0,R,Loss,9,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,VOLPI Alice,5.0,R,TSUJI Sumire,59.0,R,Won,15,13
Women,Foil,2023,Grand Prix (Busan),17-03-2023,DUBROVICH Jacqueline,11.0,R,EBERT Leonie,69.0,L,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,GUO Jessica Zi Jia,7.0,L,BATINI Martina,,R,Loss,8,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,WANG Yuting,26.0,R,KIEFER Lee,1.0,R,Loss,10,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,RHODES Zander,46.0,R,AZUMA Sera,18.0,R,Loss,6,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,SAUER Anne,9.0,R,SINIGALIA Martina,37.0,R,Loss,14,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,VOLPI Alice,5.0,R,EBERT Leonie,69.0,L,Won,15,8
Women,Foil,2023,Grand Prix (Busan),17-03-2023,BATINI Martina,,R,KIEFER Lee,1.0,R,Loss,7,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,AZUMA Sera,18.0,R,SINIGALIA Martina,37.0,R,Won,15,12
Women,Foil,2023,Grand Prix (Busan),17-03-2023,VOLPI Alice,5.0,R,KIEFER Lee,1.0,R,Loss,12,15
Women,Foil,2023,Grand Prix (Busan),17-03-2023,AZUMA Sera,18.0,R,KIEFER Lee,1.0,R,Loss,3,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FAUL Paul Luca,176.0,R,SUZUMURA Kenta,58.0,R,Loss,7,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LIU Patrick,,L,HASSAN Mohamed,207.0,R,Loss,11,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,OISHI Riki,182.0,R,YOONG Hans Wei Shen,355.0,R,Won,15,7
Men,Foil,2023,Grand Prix (Busan),18-03-2023,YUNES Klod,114.0,R,KIM Kimin,783.0,R,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,BRAUN Fabian,,R,ZENG Zhaoran,152.0,R,Loss,8,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,HAMILTON Bogdan,59.0,R,IIMURA Kazuki,5.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHEN Chih Chieh,78.0,R,FRUHAUF Benjamin,247.0,R,Won,15,13
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LOUIE Bryce,62.0,R,ROGER Wallerand,161.0,R,Loss,13,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,RZADKOWSKI Andrzej,102.0,R,CHAN Kyle,283.0,R,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KIM Tae Hwan,289.0,R,CHENG Tristan Xing Han,294.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LIANG Wenxi,,R,ESPINOZA Joaquin,188.0,R,Won,15,4
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LECHNER Moritz,98.0,R,ITO Takuma,84.0,R,Won,15,10
Men,Foil,2023,Grand Prix (Busan),18-03-2023,AVOLA Giorgio,46.0,R,CHEN Ziyuan,212.0,L,Won,15,7
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KWON Youngho,,L,CHIU Man To,280.0,R,Won,15,9
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LOMBARDI Giulio,24.0,L,DI TOMMASO Alessio,134.0,R,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,TOLDO Guilherme,23.0,L,BIRD Harry,153.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KOZAK Mateusz,222.0,R,CAI Jinhui,304.0,L,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LEE Seong-Jong,,L,ESSAM Mohamed,54.0,R,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,QIAN Long,,R,POGREBNIAK Andrii,85.0,L,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,TOTH Gergely,197.0,R,JUNG Sihwan,,L,Won,15,13
Men,Foil,2023,Grand Prix (Busan),18-03-2023,DOSA Daniel,17.0,L,SUZUMURA Kenta,58.0,R,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHOI Minseo,174.0,R,BOURTIS James,119.0,R,Loss,6,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LUPERI Edoardo,21.0,L,HASSAN Mohamed,207.0,R,Won,15,6
Men,Foil,2023,Grand Prix (Busan),18-03-2023,OISHI Riki,182.0,R,MARTINI Tommaso,94.0,R,Loss,10,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SERVELLO Augusto Antonio,156.0,L,YUNES Klod,114.0,R,Loss,14,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,OURSLER Charles,201.0,R,COOK Jaimie,61.0,R,Loss,12,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KIM Dongsu,96.0,R,BIBARD Tyvan,196.0,R,Loss,10,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,ZENG Zhaoran,152.0,R,SPICHIGER Armand,135.0,L,Loss,5,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SAITO Toshiya,118.0,R,IIMURA Kazuki,5.0,R,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,EDIRI Alexandre,88.0,R,KELLY William,,R,Won,15,7
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SERRI Cedrik,,R,SEO Myeong Cheol,,R,Loss,7,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHEN Chih Chieh,78.0,R,REICHETZER Tobias,110.0,L,Loss,10,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,GU Daniel,66.0,R,ROGER Wallerand,161.0,R,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,RZADKOWSKI Andrzej,102.0,R,ROSATELLI Damiano,116.0,R,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,EMMER Chase,74.0,R,CHOI Hyunsoo,484.0,R,Loss,13,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KIM Tae Hwan,289.0,R,BABA Shunsuke,53.0,L,Loss,1,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,HA Taegyu,22.0,L,LIANG Wenxi,,R,Won,15,5
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KIM Minseo,479.0,L,IM Cheolwoo,69.0,L,Loss,8,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,WU Bin,39.0,L,LECHNER Moritz,98.0,R,Loss,14,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,AVOLA Giorgio,46.0,R,LEE Kwanghyun,32.0,R,Loss,14,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHAMLEY-WATSON Miles,26.0,R,KWON Youngho,,L,Won,15,7
Men,Foil,2023,Grand Prix (Busan),18-03-2023,ABE Yoshiki,145.0,R,LOISEL Pierre,48.0,R,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,ETTELT Maximilian,179.0,R,FILES Petar,103.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LOMBARDI Giulio,24.0,L,SEO Yechan,,R,Won,15,9
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KIM Gyeongmu,,L,TOLDO Guilherme,23.0,L,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,AN Hyeonbhin,270.0,R,GASSNER Ethan,122.0,L,Loss,10,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MO Ziwei,14.0,R,ROGER Constant,300.0,R,Loss,12,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KOZAK Mateusz,222.0,R,HEO Jun,,R,Loss,10,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,WOJTKOWIAK Adrian,60.0,R,LEE Seong-Jong,,L,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,POGREBNIAK Andrii,85.0,L,KIM Sungjun,177.0,R,Won,15,7
Men,Foil,2023,Grand Prix (Busan),18-03-2023,PAUTY Maxime,16.0,R,MERTINE Julien,38.0,R,Won,14,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,TOTH Gergely,197.0,R,SIESS Michal,34.0,R,Won,15,9
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MASSIALAS Alexander,8.0,R,POGREBNIAK Andrii,85.0,L,Won,15,10
Men,Foil,2023,Grand Prix (Busan),18-03-2023,DOSA Daniel,17.0,L,KLEIN Luis,111.0,R,Won,15,10
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SAVIN Rafael,72.0,R,GASSNER Ethan,122.0,L,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,IM Cheolwoo,69.0,L,MACCHI Filippo,7.0,L,Won,15,13
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MEINHARDT Gerek,12.0,R,ROGER Constant,300.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,REICHETZER Tobias,110.0,L,KUMBLA Sidarth,112.0,R,Loss,7,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KAHL Alexander,35.0,R,CHAMLEY-WATSON Miles,26.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,ABE Yoshiki,145.0,R,GAROZZO Daniele,41.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHEUNG Ka Long,1.0,L,LOMBARDI Giulio,24.0,L,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KIM Gyeongmu,,L,SZEMES Gergo,67.0,L,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SIDO Alexandre,,,WOJTKOWIAK Adrian,60.0,R,Loss,12,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,EDIRI Alexandre,88.0,R,LLAVADOR Carlos,15.0,L,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHOI Chun Yin Ryan,20.0,L,CHOI Hyunsoo,484.0,R,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MARTINI Tommaso,94.0,R,SHIKINE Takahiro,18.0,R,Loss,7,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,NAGANO Yudai,29.0,R,SAITO Toshiya,118.0,R,Loss,13,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,TOTH Gergely,197.0,R,LEFORT Enzo,9.0,R,Loss,8,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FOCONI Alessio,13.0,R,YUNES Klod,114.0,R,Won,15,4
Men,Foil,2023,Grand Prix (Busan),18-03-2023,BABA Shunsuke,53.0,L,UENO Yuto,252.0,R,Loss,12,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,XU Jie,25.0,R,LUPERI Edoardo,21.0,L,Loss,14,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,BOURTIS James,119.0,R,CHASTANET Maximilien,36.0,R,Won,14,10
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MATSUYAMA Kyosuke,10.0,L,FILES Petar,103.0,R,Won,15,7
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LEE Kwanghyun,32.0,R,YOUN Jeonghyun,31.0,R,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,KWAK Junhyuk,210.0,L,SPICHIGER Armand,135.0,L,Loss,6,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,RZADKOWSKI Andrzej,102.0,R,ABOUELKASSEM Alaaeldin,27.0,L,Won,0,0
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHOUPENITCH Alexander,,,SEO Myeong Cheol,,R,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,HEO Jun,,R,OLIVARES Marcello,90.0,R,Loss,13,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FILIPPI Davide,37.0,R,GU Daniel,66.0,R,Won,15,5
Men,Foil,2023,Grand Prix (Busan),18-03-2023,BIBARD Tyvan,196.0,R,HAMZA Mohamed,3.0,L,Loss,10,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MEPSTEAD Marcus,185.0,R,PAUTY Maxime,16.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,COOK Jaimie,61.0,R,CHEN Haiwei,28.0,L,Loss,11,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,BIANCHI Guillaume,6.0,R,HA Taegyu,22.0,L,Loss,6,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LECHNER Moritz,98.0,R,MARINI Tommaso,4.0,R,Loss,3,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MASSIALAS Alexander,8.0,R,DOSA Daniel,17.0,L,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SAVIN Rafael,72.0,R,IM Cheolwoo,69.0,L,Won,15,8
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MEINHARDT Gerek,12.0,R,KUMBLA Sidarth,112.0,R,Won,15,9
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHAMLEY-WATSON Miles,26.0,R,GAROZZO Daniele,41.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHEUNG Ka Long,1.0,L,KIM Gyeongmu,,L,Won,15,6
Men,Foil,2023,Grand Prix (Busan),18-03-2023,WOJTKOWIAK Adrian,60.0,R,EDIRI Alexandre,88.0,R,Won,15,6
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHOI Chun Yin Ryan,20.0,L,SHIKINE Takahiro,18.0,R,Loss,7,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SAITO Toshiya,118.0,R,LEFORT Enzo,9.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FOCONI Alessio,13.0,R,UENO Yuto,252.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,LUPERI Edoardo,21.0,L,BOURTIS James,119.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MATSUYAMA Kyosuke,10.0,L,LEE Kwanghyun,32.0,R,Won,15,6
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SPICHIGER Armand,135.0,L,RZADKOWSKI Andrzej,102.0,R,Loss,8,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHOUPENITCH Alexander,,,OLIVARES Marcello,90.0,R,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FILIPPI Davide,37.0,R,HAMZA Mohamed,3.0,L,Won,15,14
Men,Foil,2023,Grand Prix (Busan),18-03-2023,PAUTY Maxime,16.0,R,CHEN Haiwei,28.0,L,Won,15,11
Men,Foil,2023,Grand Prix (Busan),18-03-2023,HA Taegyu,22.0,L,MARINI Tommaso,4.0,R,Loss,9,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MASSIALAS Alexander,8.0,R,SAVIN Rafael,72.0,R,Won,15,10
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MEINHARDT Gerek,12.0,R,CHAMLEY-WATSON Miles,26.0,R,Won,15,13
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHEUNG Ka Long,1.0,L,WOJTKOWIAK Adrian,60.0,R,Won,15,10
Men,Foil,2023,Grand Prix (Busan),18-03-2023,SHIKINE Takahiro,18.0,R,LEFORT Enzo,9.0,R,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FOCONI Alessio,13.0,R,LUPERI Edoardo,21.0,L,Won,15,6
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MATSUYAMA Kyosuke,10.0,L,RZADKOWSKI Andrzej,102.0,R,Loss,14,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHOUPENITCH Alexander,,,FILIPPI Davide,37.0,R,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,PAUTY Maxime,16.0,R,MARINI Tommaso,4.0,R,Won,15,13
Men,Foil,2023,Grand Prix (Busan),18-03-2023,MASSIALAS Alexander,8.0,R,MEINHARDT Gerek,12.0,R,Loss,12,15
Men,Foil,2023,Grand Prix (Busan),18-03-2023,CHEUNG Ka Long,1.0,L,SHIKINE Takahiro,18.0,R,Won,15,12
Men,Foil,2023,Grand Prix (Busan),18-03-2023,FOCONI Alessio,13.0,R,RZADKOWSKI Andrzej,102.0,R,Won,15,11
