Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KAUTER Fabian,17.0,R,MONICH Dzmitry,949.0,R,Won,15,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,MINOBE Kazuyasu,18.0,L,CONFALONIERI Diego,,R,Won,15,12
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KHVOROST Maksym,35.0,R,KWEON Youngjun,38.0,R,Loss,6,7
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,PADAR Tamas,869.0,R,TREVEJO Ivan,27.0,L,Loss,11,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,JERENT Daniel,8.0,R,ADAMEK Michal,833.0,R,Won,15,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,LI Guojie,62.0,R,ZHANG Chengjie,128.0,R,Loss,6,11
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,VERWIJLEN Bas,66.0,R,BORSKY Peer,24.0,R,Won,15,11
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,BIDA Sergey,92.0,L,NIKISHIN Bogdan,20.0,R,Loss,8,14
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FIEDLER Joerg,47.0,L,HEREY Anatoliy,61.0,R,Won,15,6
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,HIRANO Yoshiki,,R,TULEN Tristan,95.0,L,Won,15,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,BERAN Jiri,39.0,R,TIKHOMIROV Alexey,140.0,R,Won,15,10
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,ALEXANIN Dmitriy,54.0,L,BOCZKO Gabor,7.0,R,Won,15,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,SUKHOV Pavel,26.0,R,BESKIN Grigori,68.0,R,Won,15,7
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FICHERA Marco,29.0,R,NI Jun,296.0,R,Loss,11,13
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,ZHARSKYY Valeriy,206.0,R,PARK Sangyoung,37.0,R,Loss,10,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KIM Sangmin,176.0,R,LIMARDO GASCON Ruben,6.0,L,Loss,8,14
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,NOVOSJOLOV Nikolai,11.0,R,BINO Gabriele,110.0,R,Won,15,10
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,PARK Kyoungdoo,10.0,R,GUSTIN Ronan,5.0,R,Won,15,12
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,GAROZZO Enrico,3.0,R,REDLI Andras,60.0,R,Loss,12,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,VUORINEN Niko,43.0,L,REIZLIN Igor,130.0,R,Loss,11,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FERNANDEZ Silvio,42.0,R,TOURCHINE Igor,50.0,L,Won,15,14
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FREILICH Yuval Shalom,78.0,L,BARDENET Alexandre,153.0,R,Won,15,8
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,BOREL Yannick,14.0,R,ACKERMANN Norman,,R,Loss,12,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,LUCENAY Jean-Michel,22.0,L,HEINZER Max,2.0,R,Won,15,11
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KAUTER Fabian,17.0,R,MINOBE Kazuyasu,18.0,L,Won,15,11
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KWEON Youngjun,38.0,R,TREVEJO Ivan,27.0,L,Won,15,11
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,JERENT Daniel,8.0,R,ZHANG Chengjie,128.0,R,Loss,12,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,VERWIJLEN Bas,66.0,R,NIKISHIN Bogdan,20.0,R,Loss,9,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FIEDLER Joerg,47.0,L,HIRANO Yoshiki,,R,Won,15,3
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,BERAN Jiri,39.0,R,ALEXANIN Dmitriy,54.0,L,Won,15,10
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,SUKHOV Pavel,26.0,R,NI Jun,296.0,R,Loss,2,3
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,PARK Sangyoung,37.0,R,LIMARDO GASCON Ruben,6.0,L,Won,15,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,NOVOSJOLOV Nikolai,11.0,R,PARK Kyoungdoo,10.0,R,Won,15,6
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,REDLI Andras,60.0,R,REIZLIN Igor,130.0,R,Won,7,6
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FERNANDEZ Silvio,42.0,R,FREILICH Yuval Shalom,78.0,L,Won,13,8
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,ACKERMANN Norman,,R,LUCENAY Jean-Michel,22.0,L,Won,15,13
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KAUTER Fabian,17.0,R,KWEON Youngjun,38.0,R,Won,15,13
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,ZHANG Chengjie,128.0,R,NIKISHIN Bogdan,20.0,R,Loss,5,7
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FIEDLER Joerg,47.0,L,BERAN Jiri,39.0,R,Loss,10,13
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,NI Jun,296.0,R,PARK Sangyoung,37.0,R,Loss,10,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,NOVOSJOLOV Nikolai,11.0,R,REDLI Andras,60.0,R,Loss,5,6
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,FERNANDEZ Silvio,42.0,R,ACKERMANN Norman,,R,Won,15,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,KAUTER Fabian,17.0,R,NIKISHIN Bogdan,20.0,R,Loss,13,15
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,BERAN Jiri,39.0,R,PARK Sangyoung,37.0,R,Won,14,13
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,REDLI Andras,60.0,R,FERNANDEZ Silvio,42.0,R,Won,14,9
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,NIKISHIN Bogdan,20.0,R,BERAN Jiri,39.0,R,Won,15,14
Men,Epee,2014/2015,Heidenheimer Pokal (Heidenheim),14-02-2014,REDLI Andras,60.0,R,NIKISHIN Bogdan,20.0,R,Loss,3,7
