Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,PETROV Roman,258.0,R,PARK Sangyoung,152.0,R,Loss,6,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,WANG Zijie,27.0,L,CROOK Lachlan,105.0,R,Won,15,4
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CHENG Hao-Wen,,R,KOMATA Akira,17.0,R,Loss,7,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SITO Jian Tong,146.0,R,ALEXANIN Dmitriy,139.0,L,Won,15,12
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,HAN Elliot Yi Heng,1016.0,R,ALIMZHANOV Elmir,36.0,R,Loss,7,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,MUMINOV Nodirbek,135.0,R,SHARLAIMOV Vadim,80.0,R,Loss,8,14
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,JOSE Noelito,106.0,R,ALIMOV Fayzulla,59.0,R,Loss,6,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,HO Wai Hang,56.0,R,SINGH Udaivir,182.0,R,Won,15,12
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,ESENALIEV Zhoodat,424.0,R,KANO Koki,4.0,R,Loss,10,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KURBANOV Ruslan,5.0,R,JOSHUA KOH I-Jie,170.0,L,Won,15,8
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,LEE Samson Mun Hou,241.0,L,KIM Myeongki,,R,Loss,12,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,DOWNES John,,R,ALHUSSAIN Ahmad Abbas I.,338.0,R,Loss,8,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,ALDAWOOD Jawad,236.0,R,LAN Minghao,12.0,R,Loss,13,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,YAMADA Masaru,61.0,R,ALEKSANDROV Roman,312.0,R,Loss,12,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KWEON Youngjun,41.0,R,PARK Sangyoung,152.0,R,Loss,10,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,WANG Zijie,27.0,L,KOMATA Akira,17.0,R,Loss,9,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SITO Jian Tong,146.0,R,ALIMZHANOV Elmir,36.0,R,Loss,5,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHARLAIMOV Vadim,80.0,R,ALIMOV Fayzulla,59.0,R,Won,14,8
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,HO Wai Hang,56.0,R,KANO Koki,4.0,R,Loss,10,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KURBANOV Ruslan,5.0,R,KIM Myeongki,,R,Loss,12,13
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,ALHUSSAIN Ahmad Abbas I.,338.0,R,LAN Minghao,12.0,R,Loss,11,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,ALEKSANDROV Roman,312.0,R,PARK Sangyoung,152.0,R,Loss,6,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KOMATA Akira,17.0,R,ALIMZHANOV Elmir,36.0,R,Won,15,8
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHARLAIMOV Vadim,80.0,R,KANO Koki,4.0,R,Loss,9,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KIM Myeongki,,R,LAN Minghao,12.0,R,Loss,13,15
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,PARK Sangyoung,152.0,R,KOMATA Akira,17.0,R,Loss,13,14
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KANO Koki,4.0,R,LAN Minghao,12.0,R,Won,15,11
Men,Epee,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,KOMATA Akira,17.0,R,KANO Koki,4.0,R,Loss,10,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHADALAVADA ANANDHA SUNDHARARAMAN Bhavani Devi,32.0,R,KOBAYASHI Kanae,100.0,R,Won,15,13
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,PLIEGO Paola,70.0,R,LAU Wing Yi,231.0,R,Won,15,5
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,SRINUALAD Bandhita,,R,LIN Kesi,134.0,R,Loss,6,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,YOON Jisu,16.0,R,HENG Juliet Jie Min,105.0,R,Won,15,9
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,GULIK Anastassiya,88.0,R,SARYBAY Aigerim,66.0,R,Won,15,14
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,FU Ying,64.0,R,NICANOR Jylyn,136.0,R,Won,15,4
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,LAISHRAM Abi Devi,,R,KIM Jeongmi,,R,Loss,4,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHOI Sooyeon,194.0,R,CO SAY Meagan Elizabeth,350.0,R,Won,15,0
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,DOSPAY Karina,98.0,R,AU Sin Ying,87.0,R,Loss,13,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,PRIKHODKO Tatyana,99.0,R,CHU Wing Kiu,72.0,R,Loss,12,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,INNURAK Onwipha,,R,PHOKAEW Tonkhaw,338.0,R,Loss,9,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,OZAKI Seri,50.0,R,HSU Yu-Hsin,195.0,R,Won,15,5
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,GUO Yiqi,241.0,R,KIM Jiyeon,121.0,L,Won,15,14
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ONG Jessica Shu Hui,115.0,R,FUKUSHIMA Shihomi,38.0,R,Loss,12,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,WEE Nicole Sher Tynn,148.0,R,YANG Hengyu,17.0,R,Loss,4,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,EMURA Misaki,2.0,R,CHADALAVADA ANANDHA SUNDHARARAMAN Bhavani Devi,32.0,R,Won,15,7
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,PLIEGO Paola,70.0,R,LIN Kesi,134.0,R,Loss,7,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,YOON Jisu,16.0,R,GULIK Anastassiya,88.0,R,Won,15,11
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,FU Ying,64.0,R,KIM Jeongmi,,R,Won,15,14
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHOI Sooyeon,194.0,R,AU Sin Ying,87.0,R,Won,15,10
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHU Wing Kiu,72.0,R,PHOKAEW Tonkhaw,338.0,R,Won,15,7
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,OZAKI Seri,50.0,R,GUO Yiqi,241.0,R,Won,15,13
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,FUKUSHIMA Shihomi,38.0,R,YANG Hengyu,17.0,R,Loss,9,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,EMURA Misaki,2.0,R,LIN Kesi,134.0,R,Won,15,7
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,YOON Jisu,16.0,R,FU Ying,64.0,R,Loss,11,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHOI Sooyeon,194.0,R,CHU Wing Kiu,72.0,R,Won,15,8
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,OZAKI Seri,50.0,R,YANG Hengyu,17.0,R,Loss,13,15
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,EMURA Misaki,2.0,R,FU Ying,64.0,R,Won,15,10
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHOI Sooyeon,194.0,R,YANG Hengyu,17.0,R,Won,15,12
Women,Sabre,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,EMURA Misaki,2.0,R,CHOI Sooyeon,194.0,R,Loss,9,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,VELAUTHAM Vinoth Kumar,,R,YUEH Che-Hao,185.0,R,Loss,14,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,LOCK Kieren,730.0,R,LIU Yin-Yuan,242.0,R,Won,15,5
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,TAN Raphael Juan Kang,330.0,L,OWAIDA Ali,196.0,R,Loss,12,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ABBAS Ali Fadel,292.0,R,FARIA Matthew,229.0,R,Won,15,9
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,GLASSON Joseph,157.0,R,ARJUN Arjun,238.0,R,Loss,12,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ZENG Zhaoran,62.0,R,DOUNGPATRA Sitsadipat,,R,Won,15,9
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHENG Tristan Xing Han,155.0,R,DEV Dev,207.0,R,Loss,12,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,LIM Julian,,R,TRANQUILAN Sammuel,150.0,L,Loss,13,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHEUNG Ka Long,7.0,L,YUEH Che-Hao,185.0,R,Won,15,5
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ALSHATTI Yaqoub,565.0,L,PEREZ Nathaniel,153.0,R,Loss,12,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,XU Jie,42.0,R,CHEN Yi-Tung,60.0,R,Won,15,13
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,LOCK Kieren,730.0,R,NG Lok Wang Lawrence,123.0,R,Loss,8,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,IIMURA Kazuki,28.0,R,OWAIDA Ali,196.0,R,Won,15,6
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,MATSUYAMA Kyosuke,10.0,L,IM Cheolwoo,48.0,L,Won,15,10
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CICCARELLI Robert,,R,YEUNG Chi Ka,36.0,R,Loss,7,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ABBAS Ali Fadel,292.0,R,WU Bin,,,Loss,5,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,SHIKINE Takahiro,29.0,R,ARJUN Arjun,238.0,R,Won,15,9
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,KIM Dongsu,106.0,R,HEO Jun,27.0,R,Won,14,13
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,MO Ziwei,20.0,R,WAKIM Philippe,143.0,R,Won,15,9
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ZENG Zhaoran,62.0,R,SAITO Toshiya,84.0,R,Won,15,14
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ROBSON Samuel Elijah,76.0,R,DEV Dev,207.0,R,Won,15,7
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,NASAAR Ali,171.0,R,HA Taegyu,22.0,L,Loss,5,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,NEO Max Wei Kit,121.0,L,CHEN Chih Chieh,72.0,R,Won,15,11
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,TRANQUILAN Sammuel,150.0,L,CHOI Chun Yin Ryan,23.0,L,Loss,6,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHEUNG Ka Long,7.0,L,PEREZ Nathaniel,153.0,R,Won,15,7
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,XU Jie,42.0,R,NG Lok Wang Lawrence,123.0,R,Won,15,9
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,IIMURA Kazuki,28.0,R,MATSUYAMA Kyosuke,10.0,L,Loss,14,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,YEUNG Chi Ka,36.0,R,WU Bin,,,Loss,10,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,SHIKINE Takahiro,29.0,R,KIM Dongsu,106.0,R,Won,15,6
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,MO Ziwei,20.0,R,ZENG Zhaoran,62.0,R,Won,15,8
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ROBSON Samuel Elijah,76.0,R,HA Taegyu,22.0,L,Won,15,10
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,NEO Max Wei Kit,121.0,L,CHOI Chun Yin Ryan,23.0,L,Loss,8,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHEUNG Ka Long,7.0,L,XU Jie,42.0,R,Won,15,8
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,MATSUYAMA Kyosuke,10.0,L,WU Bin,,,Loss,14,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,SHIKINE Takahiro,29.0,R,MO Ziwei,20.0,R,Loss,11,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,ROBSON Samuel Elijah,76.0,R,CHOI Chun Yin Ryan,23.0,L,Loss,2,15
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHEUNG Ka Long,7.0,L,WU Bin,,,Won,15,13
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,MO Ziwei,20.0,R,CHOI Chun Yin Ryan,23.0,L,Won,15,14
Men,Foil,2022/2023,Championnats Asiatiques (Seoul),12-06-2022,CHEUNG Ka Long,7.0,L,MO Ziwei,20.0,R,Won,15,6
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SHIH Hui Jou,222.0,R,CAMPBELL Tamsyn,365.0,R,Won,15,12
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,GULIA Tannu,422.0,R,ESTIMADA Anna Gabriella,420.0,R,Loss,14,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,NOR ANUAR Filzah Hidayah Binte,168.0,R,ZOLZAYA Khishigdelger,679.0,R,Won,15,5
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SONG Sera,5.0,L,SHIH Hui Jou,222.0,R,Won,15,6
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,VASANASOMSITHI Pacharaporn,122.0,R,CHU Ka Mong,223.0,R,Loss,7,12
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,LEE Hyein,40.0,R,GOH Bee Hooi,254.0,R,Won,15,5
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,COOPER Claire,571.0,R,CHAN Wai Ling,95.0,R,Loss,12,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ZHU Mingye,15.0,R,SPICE Sarah,169.0,R,Won,15,7
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,BABA Haruna,83.0,L,KONG Man Wai Vivian,2.0,L,Loss,10,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ANDREYEVA Vladislava,204.0,R,GU Dianna,,R,Loss,14,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,HAYER Yashkeerat Kaur,231.0,R,KANG Young Mi,13.0,L,Loss,5,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SATO Nozomi,34.0,R,ESTIMADA Anna Gabriella,420.0,R,Won,10,8
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,AL SAADI Alanoud,,R,LIM Cheryl,364.0,R,Loss,7,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,YOSHIMURA Miho,59.0,L,WU Hsiao-Fan,216.0,R,Won,15,9
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,THANEE Korawan,189.0,R,KUROKI Yume,207.0,L,Loss,9,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,KHATRI Taniksha,82.0,R,CHU Tsung-Wen,175.0,R,Won,15,7
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,NIKOLAICHUK Sofiya,94.0,L,LIN Yik Hei Coco,110.0,R,Won,15,8
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,CHOI Injeong,19.0,R,ABDUL RAHMAN Kiria Tikanah,62.0,R,Won,15,4
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,NOR ANUAR Filzah Hidayah Binte,168.0,R,KOH Elle Meihui,114.0,L,Loss,8,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SONG Sera,5.0,L,CHU Ka Mong,223.0,R,Won,12,9
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,LEE Hyein,40.0,R,CHAN Wai Ling,95.0,R,Loss,12,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ZHU Mingye,15.0,R,KONG Man Wai Vivian,2.0,L,Loss,10,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,GU Dianna,,R,KANG Young Mi,13.0,L,Loss,3,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SATO Nozomi,34.0,R,LIM Cheryl,364.0,R,Won,15,7
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,YOSHIMURA Miho,59.0,L,KUROKI Yume,207.0,L,Won,15,14
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,KHATRI Taniksha,82.0,R,NIKOLAICHUK Sofiya,94.0,L,Loss,7,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,CHOI Injeong,19.0,R,KOH Elle Meihui,114.0,L,Won,15,7
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SONG Sera,5.0,L,CHAN Wai Ling,95.0,R,Loss,8,9
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,KONG Man Wai Vivian,2.0,L,KANG Young Mi,13.0,L,Won,15,11
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SATO Nozomi,34.0,R,YOSHIMURA Miho,59.0,L,Won,15,10
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,NIKOLAICHUK Sofiya,94.0,L,CHOI Injeong,19.0,R,Loss,12,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,CHAN Wai Ling,95.0,R,KONG Man Wai Vivian,2.0,L,Loss,7,15
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SATO Nozomi,34.0,R,CHOI Injeong,19.0,R,Loss,11,12
Women,Epee,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,KONG Man Wai Vivian,2.0,L,CHOI Injeong,19.0,R,Won,12,11
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,MURALIDHARAN Mayuri,274.0,R,LOZADA Wilhelmina,,L,Loss,11,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHI Yue,20.0,R,LOZADA Wilhelmina,,L,Won,15,2
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,MIYAWAKI Karin,21.0,R,SALMAS Giorgia,526.0,R,Won,15,4
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CHEUNG Kimberley Vanessa,206.0,R,MAJALI Roaa,159.0,R,Won,15,5
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CHENG Hiu Wai Valerie,54.0,R,CHAE Songoh,55.0,R,Won,15,12
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,UENO Yuka,15.0,R,BARRATT Georgina,541.0,R,Won,15,3
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,WU Sophia,70.0,R,HONG Hyo Jin,36.0,R,Loss,5,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CATANTAN Samantha Kyle,300.0,R,KUAN Yu Ching,97.0,R,Won,15,6
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,ALBREIKI Noora,298.0,R,BERTHIER Amita,32.0,L,Loss,5,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,AZUMA Sera,6.0,R,DOUNGPATTRA Sasinpat,,R,Won,15,4
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CHAN Denyse Wan Jing,558.0,R,CHEUNG Kemei,84.0,R,Loss,7,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,TAKEYAMA Yuzuha,199.0,L,LEI Yu Ru,,L,Won,15,5
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CHENG Hsin,169.0,R,KIM Kiyeun,161.0,R,Loss,8,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,HONG Seo In,37.0,R,CAI Yuanting,48.0,L,Loss,11,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHINNAKERDCHOKE Chayanutphat,167.0,R,ESTEBAN Maxine Isabel,39.0,R,Loss,7,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,WU Peilin,,R,WONG Maxine Jie Xin,66.0,L,Won,15,12
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,WU Jo-Chen,,R,CHEN Qingyuan,16.0,R,Loss,9,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHI Yue,20.0,R,MIYAWAKI Karin,21.0,R,Won,15,12
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CHEUNG Kimberley Vanessa,206.0,R,CHENG Hiu Wai Valerie,54.0,R,Loss,11,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,UENO Yuka,15.0,R,HONG Hyo Jin,36.0,R,Won,10,7
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CATANTAN Samantha Kyle,300.0,R,BERTHIER Amita,32.0,L,Loss,6,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,AZUMA Sera,6.0,R,CHEUNG Kemei,84.0,R,Won,15,4
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,TAKEYAMA Yuzuha,199.0,L,KIM Kiyeun,161.0,R,Won,15,10
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CAI Yuanting,48.0,L,ESTEBAN Maxine Isabel,39.0,R,Won,14,12
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,WU Peilin,,R,CHEN Qingyuan,16.0,R,Loss,9,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHI Yue,20.0,R,CHENG Hiu Wai Valerie,54.0,R,Won,15,9
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,UENO Yuka,15.0,R,BERTHIER Amita,32.0,L,Won,15,7
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,AZUMA Sera,6.0,R,TAKEYAMA Yuzuha,199.0,L,Won,15,12
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,CAI Yuanting,48.0,L,CHEN Qingyuan,16.0,R,Loss,10,12
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHI Yue,20.0,R,UENO Yuka,15.0,R,Won,15,11
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,AZUMA Sera,6.0,R,CHEN Qingyuan,16.0,R,Loss,11,15
Women,Foil,2022/2023,Championnats Asiatiques (Seoul),11-06-2022,SHI Yue,20.0,R,CHEN Qingyuan,16.0,R,Won,15,9
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ALBAHRANI Ali,338.0,R,KUMARESAN PADMA Gisho Nidhi,,,Won,15,6
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,RAKHMANALI Mukhamedali,202.0,R,BULMER Hamish,,R,Won,15,7
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,BURROUGH Adam,,L,DAN Wei Zuo,188.0,R,Loss,11,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SIA Sandro Antonio,,R,HAEKERD Ruangrit,,R,Loss,2,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ALQUDIHI Ahmed,164.0,R,SINGH Karan Singh,67.0,R,Won,15,13
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ALSHAMLAN Bandar,195.0,R,OH Sanguk,16.0,R,Loss,5,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SRINUALNAD Voragun,107.0,R,THAPAR Vishal,185.0,R,Loss,14,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,YAKO George,229.0,R,YAN Yinghui,72.0,L,Loss,9,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,NG James Xuan-Xin,,R,LOH Lucius Kai Wei,182.0,R,Won,15,13
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ALAMMARI Amaar,411.0,R,SARKISSYAN Artyom,41.0,R,Loss,9,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,HO Sze Long Aaron,30.0,R,KERSHAW-KOSTIC Leo,,R,Won,15,4
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,CHAN Phu Xien,,R,LOW Ho Tin,44.0,R,Loss,9,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,CONCEPCION Christian Jhester,228.0,R,ALSHAMLAN Yousef,29.0,R,Loss,10,15
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,SHEN Chenpeng,68.0,R,WIRIYATANGSAKUL Panachai,233.0,R,Won,15,14
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,ALMUTAIRI Adel,108.0,R,SHINDE Abhay Krishna,198.0,R,Won,15,12
Men,Sabre,2022/2023,Championnats Asiatiques (Seoul),10-06-2022,TAHLA Abdallah,213.0,R,CHAN Cheuk Him,,R,Loss,11,15
