Competition ID,Round,Athlete Name,Athlete ID,Athlete Nation,Opponent Name,Opponent ID,Opponent Nation,Result,Hit,Counter-Hit
740,A16,RANVIER Pauline,25514,FRA,BLAZE Anita,16054,FRA,Won,15,14
740,A16,ZAGIDULLINA Adelina,27237,RUS,ERRIGO Arianna,9377,ITA,Loss,13,15
740,A8,DERIGLAZOVA Inna,18831,RUS,BATINI Martina,12590,ITA,Won,15,13
740,A8,EBERT Leonie,33746,GER,VOLPI Alice,19878,ITA,Loss,7,15
740,A8,KREISS Fanny,9426,HUN,THIBUS Ysaora,20514,FRA,Loss,9,15
740,A8,RANVIER Pauline,25514,FRA,ERRIGO Arianna,9377,ITA,Loss,10,15
740,A4,DERIGLAZOVA Inna,18831,RUS,VOLPI Alice,19878,ITA,Won,15,9
740,A4,THIBUS Ysaora,20514,FRA,ERRIGO Arianna,9377,ITA,Loss,9,15
740,A2,DERIGLAZOVA Inna,18831,RUS,ERRIGO Arianna,9377,ITA,Loss,14,15
741,A64,KONTOCHRISTOPOULOS Nikolaos,13191,GRE,PROKHARAU Pavel,31116,BLR,Loss,14,15
741,A64,ARSLANOV Timur,22036,RUS,FILES Petar,30087,CRO,Won,15,7
741,A64,PRANZ Rene,7259,AUT,KRUSE Richard,3256,GBR,Loss,11,15
741,A64,AVOLA Giorgio,17823,ITA,MENKUER Engin Batuhan,34399,TUR,Won,15,9
741,A64,LAHUNOU Uladzislau,31117,BLR,HATOEL Maor,4324,ISR,Won,15,7
741,A64,MERTINE Julien,17449,FRA,ANDERSEN Emil Ulrik,8195,DEN,Won,15,11
741,A64,TOFALIDES Alex,22256,CYP,KLEIBRINK Benjamin,3643,GER,Won,15,12
741,A64,MEPSTEAD Marcus,10213,GBR,MINOTT Kamal,31990,GBR,Won,15,14
741,A64,COSGUN Muhemmed Ege,34067,TUR,RZADKOWSKI Andrzej,30289,POL,Loss,6,15
741,A64,JANDA Piotr,20060,POL,BERG Thomas Lerche,32349,DEN,Loss,11,15
741,A64,TSEVAN Artur,30299,BLR,DOSA Daniel,29031,HUN,Loss,9,15
741,A64,YUNES Klod,15353,UKR,SERRI Cedrik,20897,SVK,Won,15,8
741,A64,SIESS Michal,28616,POL,RAJSKI Leszek,5452,POL,Loss,12,15
741,A64,SAFIN Timur,25212,RUS,LECOCQ Hans Joachim,19830,BEL,Won,15,6
741,A64,KAHL Alexander,30314,GER,POGREBNIAK Andrii,15368,UKR,Won,15,9
741,A64,CHOUPENITCH Alexander,21765,CZE,RIZELL Josef,26816,SWE,Won,15,5
741,A64,REICHETZER Tobias,26867,AUT,NISTA Lorenzo,21729,ITA,Loss,5,15
741,A64,CHUCHUKALO Dmytro,28541,UKR,KUCEBA Vitalijs,33022,LAT,Won,15,9
741,A64,VAN CAMPENHOUT Stef,37860,BEL,TETERIS Lukas,31120,LAT,Loss,14,15
741,A64,MINUTO Martino,12216,TUR,NEMETH Andras,28211,HUN,Won,15,10
741,A64,GALUASHVILI Lasha,35233,GEO,CHEREMISINOV Alexey,15375,RUS,Loss,5,15
741,A64,SANITA Andre,24117,GER,MACEDO Pedro,16428,POR,Won,15,5
741,A64,HERTSYK Rostyslav,17622,UKR,LLAVADOR Carlos,21966,ESP,Won,15,7
741,A64,GAGANIDZE Luka,27268,GEO,HARI Mate,19914,HUN,Loss,11,15
741,A32,ZHEREBCHENKO Dmitry,16396,RUS,PROKHARAU Pavel,31116,BLR,Won,15,13
741,A32,ARSLANOV Timur,22036,RUS,KRUSE Richard,3256,GBR,Loss,12,15
741,A32,AVOLA Giorgio,17823,ITA,LAHUNOU Uladzislau,31117,BLR,Won,15,4
741,A32,MERTINE Julien,17449,FRA,LE PECHOUX Erwan,2908,FRA,Loss,9,15
741,A32,DAVIS James-Andrew,17052,GBR,TOFALIDES Alex,22256,CYP,Won,15,14
741,A32,MEPSTEAD Marcus,10213,GBR,RZADKOWSKI Andrzej,30289,POL,Loss,11,15
741,A32,BERG Thomas Lerche,32349,DEN,DOSA Daniel,29031,HUN,Won,15,14
741,A32,YUNES Klod,15353,UKR,GAROZZO Daniele,19821,ITA,Loss,9,15
741,A32,LEFORT Enzo,22555,FRA,RAJSKI Leszek,5452,POL,Loss,8,15
741,A32,SAFIN Timur,25212,RUS,KAHL Alexander,30314,GER,Won,15,9
741,A32,CHOUPENITCH Alexander,21765,CZE,NISTA Lorenzo,21729,ITA,Won,15,6
741,A32,CHUCHUKALO Dmytro,28541,UKR,FOCONI Alessio,15860,ITA,Loss,7,15
741,A32,CADOT Jeremy,10794,FRA,TETERIS Lukas,31120,LAT,Won,15,0
741,A32,MINUTO Martino,12216,TUR,CHEREMISINOV Alexey,15375,RUS,Loss,9,15
741,A32,SANITA Andre,24117,GER,HERTSYK Rostyslav,17622,UKR,Won,15,14
741,A32,HARI Mate,19914,HUN,JOPPICH Peter,3629,GER,Loss,11,15
741,A16,ZHEREBCHENKO Dmitry,16396,RUS,KRUSE Richard,3256,GBR,Loss,10,15
741,A16,AVOLA Giorgio,17823,ITA,LE PECHOUX Erwan,2908,FRA,Won,15,13
741,A16,DAVIS James-Andrew,17052,GBR,RZADKOWSKI Andrzej,30289,POL,Won,15,8
741,A16,BERG Thomas Lerche,32349,DEN,GAROZZO Daniele,19821,ITA,Loss,7,15
741,A16,RAJSKI Leszek,5452,POL,SAFIN Timur,25212,RUS,Loss,9,15
741,A16,CHOUPENITCH Alexander,21765,CZE,FOCONI Alessio,15860,ITA,Won,15,8
741,A16,CADOT Jeremy,10794,FRA,CHEREMISINOV Alexey,15375,RUS,Won,15,9
741,A16,SANITA Andre,24117,GER,JOPPICH Peter,3629,GER,Loss,9,15
741,A8,KRUSE Richard,3256,GBR,AVOLA Giorgio,17823,ITA,Loss,11,15
741,A8,DAVIS James-Andrew,17052,GBR,GAROZZO Daniele,19821,ITA,Loss,12,15
741,A8,SAFIN Timur,25212,RUS,CHOUPENITCH Alexander,21765,CZE,Won,15,14
741,A8,CADOT Jeremy,10794,FRA,JOPPICH Peter,3629,GER,Won,15,2
741,A4,AVOLA Giorgio,17823,ITA,GAROZZO Daniele,19821,ITA,Loss,9,15
741,A4,SAFIN Timur,25212,RUS,CADOT Jeremy,10794,FRA,Won,15,7
741,A2,GAROZZO Daniele,19821,ITA,SAFIN Timur,25212,RUS,Won,15,12
742,A64,KRUEGER Lea,28460,GER,MARCOS Sandra,16294,ESP,Loss,12,15
742,A64,ZAHONYI Petra,32720,HUN,PAIZI Marina,18023,GRE,Won,15,9
742,A64,KASPIAROVICH Palina,29970,BLR,KATONA Renata,26595,HUN,Loss,13,15
742,A64,VILA Laia,12963,ESP,ANDREYEVA Darya,25941,BLR,Won,15,10
742,A64,ZHOVNIR Olga,14862,UKR,ITZKOWITZ Aliya,28107,GBR,Won,15,10
742,A64,KOZACZUK Malgorzata,10286,POL,KUSIAN Judith,26487,GER,Loss,12,15
742,A64,PEREZ CUENCA Celia,26879,ESP,PASCU Bianca,9283,ROU,Loss,4,15
742,A64,BOLSHAKOVA Valeriya,29188,RUS,KOMISARCZYK Martyna,22462,POL,Won,15,8
742,A32,KARIMOVA Sabina,14957,AZE,MARCOS Sandra,16294,ESP,Won,15,11
742,A32,PUSZTAI Liza,39147,HUN,MARTIN-PORTUGUES Lucia,10145,ESP,Won,15,4
742,A32,BAZHENOVA Anastasia,36390,RUS,GEORGIADOU Despina,18021,GRE,Loss,10,15
742,A32,ZAHONYI Petra,32720,HUN,LIMBACH Anna,12054,GER,Loss,2,15
742,A32,SHCHUKLA Iryna,28351,TUR,KATONA Renata,26595,HUN,Loss,11,15
742,A32,BUNYATOVA Sevinj,21608,AZE,KAKHIANI Teodora,20903,GEO,Loss,10,15
742,A32,GULOTTA Loreta,9786,ITA,CRISCIO Martina,26008,ITA,Won,15,7
742,A32,VILA Laia,12963,ESP,LEMBACH Charlotte,13452,FRA,Loss,12,15
742,A32,MARTON Anna,26354,HUN,ZHOVNIR Olga,14862,UKR,Won,15,7
742,A32,POZDNIAKOVA Sofia,31161,RUS,JIJIEISHVILI Lika,39559,GEO,Won,15,6
742,A32,VECCHI Irene,12507,ITA,GREGORIO Rossella,15098,ITA,Loss,8,15
742,A32,KUSIAN Judith,26487,GER,BALZER Sara,29003,FRA,Loss,7,15
742,A32,BASHTA Anna,31300,RUS,PASCU Bianca,9283,ROU,Loss,4,15
742,A32,GKOUNTOURA Theodora,32856,GRE,PUDA Marta,17204,POL,Won,15,14
742,A32,BRUNET Manon,30542,FRA,BERDER Cecilia,15536,FRA,Loss,7,15
742,A32,BOLSHAKOVA Valeriya,29188,RUS,KHARLAN Olga,13715,UKR,Loss,6,15
742,A16,KARIMOVA Sabina,14957,AZE,PUSZTAI Liza,39147,HUN,Loss,10,15
742,A16,GEORGIADOU Despina,18021,GRE,LIMBACH Anna,12054,GER,Loss,13,15
742,A16,KATONA Renata,26595,HUN,KAKHIANI Teodora,20903,GEO,Loss,13,15
742,A16,GULOTTA Loreta,9786,ITA,LEMBACH Charlotte,13452,FRA,Won,15,14
742,A16,MARTON Anna,26354,HUN,POZDNIAKOVA Sofia,31161,RUS,Loss,14,15
742,A16,GREGORIO Rossella,15098,ITA,BALZER Sara,29003,FRA,Won,15,11
742,A16,PASCU Bianca,9283,ROU,GKOUNTOURA Theodora,32856,GRE,Won,15,4
742,A16,BERDER Cecilia,15536,FRA,KHARLAN Olga,13715,UKR,Won,15,12
742,A8,PUSZTAI Liza,39147,HUN,LIMBACH Anna,12054,GER,Won,15,12
742,A8,KAKHIANI Teodora,20903,GEO,GULOTTA Loreta,9786,ITA,Won,15,13
742,A8,POZDNIAKOVA Sofia,31161,RUS,GREGORIO Rossella,15098,ITA,Loss,10,15
742,A8,PASCU Bianca,9283,ROU,BERDER Cecilia,15536,FRA,Won,15,8
742,A4,PUSZTAI Liza,39147,HUN,KAKHIANI Teodora,20903,GEO,Loss,12,15
742,A4,GREGORIO Rossella,15098,ITA,PASCU Bianca,9283,ROU,Won,15,10
742,A2,KAKHIANI Teodora,20903,GEO,GREGORIO Rossella,15098,ITA,Won,15,8
743,A64,COLLEAU Charles,30539,FRA,OCINSKI Jakub,26023,POL,Won,15,12
743,A64,MANDOV Ivan,33063,BUL,BADEA Alin,16385,ROU,Loss,5,15
743,A64,BAZADZE Beka,20632,GEO,WEBB Jonathan,31056,GBR,Won,15,12
743,A64,DEARY William,32237,GBR,KOSIKOV Vardan,44199,ARM,Won,15,9
743,A64,APITHY Bolade,9733,FRA,KISEL Siarhei,27294,BLR,Won,15,6
743,A64,STATSENKO Oleksiy,25949,UKR,MONTANO Aldo,4586,ITA,Won,15,8
743,A64,MANCHENO Guillermo,13138,ESP,PUNDYK Dmytro,17715,UKR,Loss,13,15
743,A64,ACAR Ibrahim Ahmed,40826,TUR,HUEBNER Bjoern,9387,GER,Loss,7,15
743,A64,POZDNYAKOV Vladislav,37869,RUS,KIRPICHOU Kiryl,35065,BLR,Loss,14,15
743,A64,SULAMANIDZE Saba,30914,GEO,YILDIRIM Enver,26872,TUR,Loss,6,15
743,A64,IBRAGIMOV Kamil,24920,RUS,KACZKOWSKI Krzysztof,32023,POL,Won,15,8
743,A64,MILLER Curtis,22660,GBR,HONEYBONE James,18996,GBR,Won,15,9
743,A32,YAKIMENKO Alexey,5861,RUS,COLLEAU Charles,30539,FRA,Won,15,10
743,A32,SHACHANIN Siarhei,22782,BLR,YAGODKA Andriy,13709,UKR,Loss,10,15
743,A32,CURATOLI Luca,24460,ITA,BADEA Alin,16385,ROU,Won,15,13
743,A32,BAZADZE Beka,20632,GEO,VAN HOLSBEKE Seppe,10861,BEL,Won,15,11
743,A32,SZILAGYI Aron,13741,HUN,DEARY William,32237,GBR,Won,15,6
743,A32,APITHY Bolade,9733,FRA,SZABO Matyas,17458,GER,Won,15,13
743,A32,BERRE' Enrico,24259,ITA,SEITZ Tom,26977,FRA,Loss,11,15
743,A32,STATSENKO Oleksiy,25949,UKR,WAGNER Benedikt,15182,GER,Loss,8,15
743,A32,BAZADZE Sandro,22559,GEO,PUNDYK Dmytro,17715,UKR,Won,15,13
743,A32,DANILENKO Dmitriy,31163,RUS,SAMELE Luigi,9746,ITA,Loss,14,15
743,A32,DOLNICEANU Tiberiu,13643,ROU,HUEBNER Bjoern,9387,GER,Loss,12,15
743,A32,KIRPICHOU Kiryl,35065,BLR,GEMESI Csanad,4081,HUN,Loss,8,15
743,A32,SZATMARI Andras,22449,HUN,YILDIRIM Enver,26872,TUR,Won,15,7
743,A32,IBRAGIMOV Kamil,24920,RUS,HARTUNG Max,12611,GER,Loss,7,15
743,A32,ANSTETT Vincent,2693,FRA,TEODOSIU Iulian,28646,ROU,Won,15,12
743,A32,MILLER Curtis,22660,GBR,DECSI Tamas,4057,HUN,Loss,7,15
743,A16,YAKIMENKO Alexey,5861,RUS,YAGODKA Andriy,13709,UKR,Loss,11,15
743,A16,CURATOLI Luca,24460,ITA,BAZADZE Beka,20632,GEO,Won,15,4
743,A16,SZILAGYI Aron,13741,HUN,APITHY Bolade,9733,FRA,Won,15,11
743,A16,SEITZ Tom,26977,FRA,WAGNER Benedikt,15182,GER,Loss,9,15
743,A16,BAZADZE Sandro,22559,GEO,SAMELE Luigi,9746,ITA,Won,15,14
743,A16,HUEBNER Bjoern,9387,GER,GEMESI Csanad,4081,HUN,Loss,6,15
743,A16,SZATMARI Andras,22449,HUN,HARTUNG Max,12611,GER,Loss,4,15
743,A16,ANSTETT Vincent,2693,FRA,DECSI Tamas,4057,HUN,Loss,13,15
743,A8,YAGODKA Andriy,13709,UKR,CURATOLI Luca,24460,ITA,Loss,10,15
743,A8,SZILAGYI Aron,13741,HUN,WAGNER Benedikt,15182,GER,Won,15,8
743,A8,BAZADZE Sandro,22559,GEO,GEMESI Csanad,4081,HUN,Won,15,7
743,A8,HARTUNG Max,12611,GER,DECSI Tamas,4057,HUN,Won,15,4
743,A4,CURATOLI Luca,24460,ITA,SZILAGYI Aron,13741,HUN,Loss,10,15
743,A4,BAZADZE Sandro,22559,GEO,HARTUNG Max,12611,GER,Loss,11,15
743,A2,SZILAGYI Aron,13741,HUN,HARTUNG Max,12611,GER,Loss,7,15
584,A16,GABER Salwa,37301,EGY,MBATHA Nomvula,44363,RSA,Won,15,7
584,A16,SABALY Aminata,24300,SEN,DIONGUE Ndeye Binta,19243,SEN,Loss,8,15
584,A16,SAKOA Gbahi Gwladys,30891,CIV,GHRIB Nesrine,32451,TUN,Won,15,9
584,A8,MEDANY Aya,44375,EGY,GABER Salwa,37301,EGY,Loss,8,9
584,A8,TUKU Aphiwe,32964,RSA,MANSOURI Maya,23070,TUN,Loss,12,15
584,A8,GABER Shirwit,34915,EGY,DIONGUE Ndeye Binta,19243,SEN,Won,15,13
584,A8,SAKOA Gbahi Gwladys,30891,CIV,MAHDY Ayah,26855,EGY,Won,15,7
584,A4,GABER Salwa,37301,EGY,MANSOURI Maya,23070,TUN,Won,15,8
584,A4,GABER Shirwit,34915,EGY,SAKOA Gbahi Gwladys,30891,CIV,Loss,9,15
584,A2,GABER Salwa,37301,EGY,SAKOA Gbahi Gwladys,30891,CIV,Loss,14,15
585,A16,ELSAGHIR Ahmed,13262,EGY,SEFULARO Keith Manyaneyane,27159,RSA,Won,15,4
585,A16,MOHSEN Mahmoud,30829,EGY,ELKORD Houssam,24970,MAR,Won,15,14
585,A16,EL HAOUARI Abdelkarim,31226,MAR,HDAGA Aimen,32766,LBA,Won,15,6
585,A16,MANZINI Thulani,31060,RSA,FAYEZ Ayman,13354,EGY,Loss,7,15
585,A16,BOUZAID Alexandre,2736,SEN,KADAM Babacar,19238,SEN,Won,15,10
585,A16,DIABATE Keletigui Julien,35589,MLI,ELSOKKARY Ahmad,32941,EGY,Won,15,10
585,A16,RAMI Aissam,11924,MAR,SAGNAN Bourama Keba,30338,SEN,Loss,12,15
585,A16,BIN BARKHA Ashrf,44350,LBA,GUNPUT Satya,26558,MRI,Loss,5,15
585,A8,ELSAGHIR Ahmed,13262,EGY,MOHSEN Mahmoud,30829,EGY,Won,15,8
585,A8,EL HAOUARI Abdelkarim,31226,MAR,FAYEZ Ayman,13354,EGY,Loss,14,15
585,A8,BOUZAID Alexandre,2736,SEN,DIABATE Keletigui Julien,35589,MLI,Won,15,11
585,A8,SAGNAN Bourama Keba,30338,SEN,GUNPUT Satya,26558,MRI,Loss,14,15
585,A4,ELSAGHIR Ahmed,13262,EGY,FAYEZ Ayman,13354,EGY,Loss,10,15
585,A4,BOUZAID Alexandre,2736,SEN,GUNPUT Satya,26558,MRI,Loss,10,15
585,A2,FAYEZ Ayman,13354,EGY,GUNPUT Satya,26558,MRI,Won,15,13
586,A16,YASSER Aida,33989,EGY,JABRI Haifa,20344,TUN,Won,15,8
586,A8,BOUBAKRI Ines,10402,TUN,YASSER Aida,33989,EGY,Won,15,5
586,A8,ZAKARANI Youssra,28806,MAR,MOHAMED Noura,32730,EGY,Loss,12,15
586,A8,HANY Noha,43554,EGY,KHELFAOUI Anissa,17610,ALG,Loss,11,15
586,A8,SETHOM Fatma,37446,TUN,ELSHARKAWY Yara,34433,EGY,Loss,7,15
586,A4,BOUBAKRI Ines,10402,TUN,MOHAMED Noura,32730,EGY,Won,15,4
586,A4,KHELFAOUI Anissa,17610,ALG,ELSHARKAWY Yara,34433,EGY,Loss,7,15
586,A2,BOUBAKRI Ines,10402,TUN,ELSHARKAWY Yara,34433,EGY,Won,15,6
587,A16,FERJANI Mohamed Ayoub,8025,TUN,HASSAN Mohamed,34556,EGY,Loss,9,15
587,A16,KERYHUEL Jeremy Fafa,42585,CIV,BESSAOUD Heythem,23079,TUN,Won,15,6
587,A16,MABED Yanis Baptiste,32498,ALG,ABOUELKASSEM Alaaeldin,18031,EGY,Loss,5,15
587,A16,MC GREGOR Robert,28479,RSA,METOUI Mohamed Aziz,37110,TUN,Won,15,12
587,A8,SAMANDI Mohamed,10379,TUN,HASSAN Mohamed,34556,EGY,Won,15,10
587,A8,KERYHUEL Jeremy Fafa,42585,CIV,SANAA Youssef,40490,EGY,Won,15,9
587,A8,DJITLI Roman,21930,ALG,ABOUELKASSEM Alaaeldin,18031,EGY,Loss,6,15
587,A8,MC GREGOR Robert,28479,RSA,ESSAM Mohamed,26857,EGY,Loss,8,15
587,A4,SAMANDI Mohamed,10379,TUN,KERYHUEL Jeremy Fafa,42585,CIV,Won,15,5
587,A4,ABOUELKASSEM Alaaeldin,18031,EGY,ESSAM Mohamed,26857,EGY,Won,15,5
587,A2,SAMANDI Mohamed,10379,TUN,ABOUELKASSEM Alaaeldin,18031,EGY,Loss,10,15
588,A16,FAYE Fatou Kine,34512,SEN,AHMED Mariam,36722,EGY,Loss,10,15
588,A16,MONTASER Nour,34592,EGY,SOW Assietou,30564,SEN,Won,15,12
588,A8,HAFEZ Nada,34643,EGY,AHMED Mariam,36722,EGY,Loss,12,15
588,A8,GHRAIRI Yosra,29161,TUN,CHEMKHI Khadija,37080,TUN,Won,15,5
588,A8,FARAMAWE Logayn,34465,EGY,NDAO Mame Awa,25679,SEN,Won,15,7
588,A8,MONTASER Nour,34592,EGY,BESBES Azza,15847,TUN,Loss,6,15
588,A4,AHMED Mariam,36722,EGY,GHRAIRI Yosra,29161,TUN,Loss,9,15
588,A4,FARAMAWE Logayn,34465,EGY,BESBES Azza,15847,TUN,Loss,7,15
588,A2,GHRAIRI Yosra,29161,TUN,BESBES Azza,15847,TUN,Loss,3,15
589,A16,DIAGNE Moustapha,24352,SEN,FERJANI Ahmed,35036,TUN,Loss,6,15
589,A16,SAMER Mohab,30389,EGY,KONTE Ibrahima,25687,SEN,Won,15,9
589,A16,KEITA Babacar Sadikh,40491,SEN,BEN CHAABENE Iheb,18135,TUN,Loss,11,15
589,A16,AMR Ahmed,28464,EGY,MBODJ Ahmet,38225,SEN,Won,15,7
589,A8,FERJANI Fares,32326,TUN,FERJANI Ahmed,35036,TUN,Won,15,12
589,A8,SAMER Mohab,30389,EGY,ELSISSY Ziad,26859,EGY,Loss,11,15
589,A8,AMER Mohamed,31118,EGY,BEN CHAABENE Iheb,18135,TUN,Loss,13,15
589,A8,AMR Ahmed,28464,EGY,SMANDI Hichem,10403,TUN,Loss,12,15
589,A4,FERJANI Fares,32326,TUN,ELSISSY Ziad,26859,EGY,Won,15,14
589,A4,BEN CHAABENE Iheb,18135,TUN,SMANDI Hichem,10403,TUN,Loss,14,15
589,A2,FERJANI Fares,32326,TUN,SMANDI Hichem,10403,TUN,Won,15,9
162,A128,SCHROEDTER Robin,26510,GER,STREETS Kaito,29396,JPN,Loss,13,15
162,A128,VORONOV Kostiantyn,21500,ISR,YOSHIDA Kento,30002,JPN,Loss,10,15
162,A128,CHO Yonggyu,27332,KOR,MERCHANT Julian,34349,USA,Loss,10,15
162,A128,ISKANDAROV Vyacheslav,29925,RUS,QUINTERO Jose,28876,VEN,Loss,9,15
162,A128,GLADKOV Andrey,38820,RUS,ZHANG Qian,34899,CHN,Won,15,9
162,A128,KURYLA Pavel,42232,BLR,GALUSHKIN Pavel,5773,RUS,Loss,12,15
162,A128,POSTOEV Dmitriy,0,RUS,SEMIN Ilya,38133,RUS,Loss,13,15
162,A128,EFIMOV Kirill,33917,RUS,METRYKA Karol,33383,USA,Won,15,11
162,A128,MIYAYAMA Ryo,22358,JPN,KIM Chang Jae,29232,KOR,Loss,8,15
162,A128,SENEGAS Remi,28801,FRA,LU Yang,34900,CHN,Won,15,12
162,A128,KOLASA Thomas,14721,USA,HOSHINO Kento,32025,JPN,Won,15,10
162,A128,HUEBNER Bjoern,9387,GER,MILLER Curtis,22660,GBR,Won,15,7
162,A128,SHACHANIN Siarhei,22782,BLR,SIERADZKY Dawson,35365,USA,Won,15,13
162,A64,CAVALIERE Dario,32262,ITA,STREETS Kaito,29396,JPN,Won,15,7
162,A64,KOSSUTH Balint,28291,HUN,REPETTI Giovanni,12529,ITA,Loss,10,15
162,A64,NATANZON Benjamin,32636,USA,WEBB Jonathan,31056,GBR,Won,15,8
162,A64,KOSIKOV Vardan,44199,ARM,TEODOSIU Iulian,28646,ROU,Loss,8,15
162,A64,KOCH Domenik,30122,GER,YOSHIDA Kento,30002,JPN,Loss,14,15
162,A64,TOKUNAN Kenta,20398,JPN,DANILENKO Dmitriy,31163,RUS,Loss,14,15
162,A64,HONEYBONE James,18996,GBR,TRUSHAKOV Alexander,29192,RUS,Won,15,10
162,A64,MERCHANT Julian,34349,USA,PATRICE Jean-Philippe,32390,FRA,Loss,9,15
162,A64,COLLEAU Charles,30539,FRA,QUINTERO Jose,28876,VEN,Won,15,12
162,A64,DAVYDZENKA Anton,29967,BLR,YILDIRIM Enver,26872,TUR,Loss,10,15
162,A64,KOSTENKO Anatoliy,37867,RUS,GORSKIY Mikhail,29195,RUS,Won,15,12
162,A64,GLADKOV Andrey,38820,RUS,MACKIEWICZ Andrew,29627,USA,Loss,11,15
162,A64,YAGODKA Andriy,13709,UKR,GALUSHKIN Pavel,5773,RUS,Won,15,7
162,A64,FERJANI Fares,32326,TUN,LEE Jonghyun,35217,KOR,Loss,12,15
162,A64,ZHOU Ziqiu,33016,CHN,LOSS Geoffrey,29193,USA,Loss,8,15
162,A64,SEMIN Ilya,38133,RUS,OCINSKI Jakub,26023,POL,Won,15,11
162,A64,KINDLER Maximilian,21754,GER,EFIMOV Kirill,33917,RUS,Won,15,13
162,A64,POZDNYAKOV Vladislav,37869,RUS,LIANG Jianhao,34898,CHN,Won,15,12
162,A64,DEARY William,32237,GBR,KARIM Nurzhan,31036,KAZ,Won,15,9
162,A64,BUCHKOVSKIY Artem,32742,RUS,PINCHUK Maksim,40967,BLR,Won,15,9
162,A64,MOKRETCOV Ilya,5815,KAZ,KIM Chang Jae,29232,KOR,Won,15,13
162,A64,OCCHIUZZI Diego,4603,ITA,NUCCIO Riccardo,21584,ITA,Loss,12,15
162,A64,SULKOVSKIY Valeriy,23435,RUS,WANG Shi,36707,CHN,Loss,6,15
162,A64,SENEGAS Remi,28801,FRA,SEITZ Tom,26977,FRA,Won,15,11
162,A64,RESHETNIKOV Veniamin,15087,RUS,KOLASA Thomas,14721,USA,Won,15,8
162,A64,BADEA Alin,16385,ROU,FOTOUHI Mohammad,18673,IRI,Loss,14,15
162,A64,SHIRSHOV Vasiliy,35115,RUS,PELLEGRINI Alberto,11021,ITA,Loss,11,15
162,A64,HUEBNER Bjoern,9387,GER,BARLOY Edward,20556,FRA,Loss,9,15
162,A64,MOTORIN Ilya,22488,RUS,THOMPSON Khalil,41737,USA,Won,15,10
162,A64,KISEL Siarhei,27294,BLR,MONTANO Aldo,4586,ITA,Loss,6,15
162,A64,ROUSSET Nicolas,13391,FRA,ROMANO Lorenzo,22150,ITA,Loss,5,15
162,A64,SHACHANIN Siarhei,22782,BLR,NERI Matteo,36654,ITA,Won,15,11
162,B64,KIM Junghwan,11066,KOR,SEMIN Ilya,38133,RUS,Won,15,11
162,B64,CAVALIERE Dario,32262,ITA,MIRACCO Luigi,12531,ITA,Loss,12,15
162,B64,WAGNER Benedikt,15182,GER,KOSTENKO Anatoliy,37867,RUS,Loss,11,15
162,B64,NUCCIO Riccardo,21584,ITA,BAZADZE Sandro,22559,GEO,Loss,13,15
162,B64,DERSHWITZ Eli,27914,USA,POZDNYAKOV Vladislav,37869,RUS,Won,15,14
162,B64,YAGODKA Andriy,13709,UKR,LAMBERT Maxence,28757,FRA,Won,15,14
162,B64,DOLNICEANU Tiberiu,13643,ROU,MACKIEWICZ Andrew,29627,USA,Won,15,6
162,B64,LOSS Geoffrey,29193,USA,SZATMARI Andras,22449,HUN,Loss,12,15
162,B64,ABEDINI Mojtaba,4276,IRI,BUCHKOVSKIY Artem,32742,RUS,Won,15,14
162,B64,PATRICE Jean-Philippe,32390,FRA,KIM Junho,36999,KOR,Loss,12,15
162,B64,DECSI Tamas,4057,HUN,NATANZON Benjamin,32636,USA,Won,15,7
162,B64,YILDIRIM Enver,26872,TUR,CURATOLI Luca,24460,ITA,Loss,9,15
162,B64,BERRE' Enrico,24259,ITA,FOTOUHI Mohammad,18673,IRI,Loss,12,15
162,B64,MONTANO Aldo,4586,ITA,PAKDAMAN Ali,22252,IRI,Won,15,11
162,B64,RAHBARI Mohammad,26708,IRI,RESHETNIKOV Veniamin,15087,RUS,Loss,10,15
162,B64,YOSHIDA Kento,30002,JPN,HOMER Daryl,14997,USA,Loss,11,15
162,B64,ANSTETT Vincent,2693,FRA,SENEGAS Remi,28801,FRA,Won,15,12
162,B64,COLLEAU Charles,30539,FRA,APITHY Bolade,9733,FRA,Loss,9,15
162,B64,YAKIMENKO Alexey,5861,RUS,DEARY William,32237,GBR,Won,15,6
162,B64,HONEYBONE James,18996,GBR,IBRAGIMOV Kamil,24920,RUS,Loss,7,15
162,B64,SAMELE Luigi,9746,ITA,REPETTI Giovanni,12529,ITA,Won,15,13
162,B64,TEODOSIU Iulian,28646,ROU,MARDALEISHVILI Mikheil,24894,GEO,Won,15,14
162,B64,XU Yingming,29257,CHN,MOKRETCOV Ilya,5815,KAZ,Won,15,10
162,B64,PELLEGRINI Alberto,11021,ITA,GU Bongil,18876,KOR,Loss,13,15
162,B64,OH Sanguk,36990,KOR,WANG Shi,36707,CHN,Won,15,9
162,B64,BARLOY Edward,20556,FRA,LOKHANOV Konstantin,34636,RUS,Won,15,6
162,B64,HA Hansol,29249,KOR,MOTORIN Ilya,22488,RUS,Won,15,14
162,B64,ROMANO Lorenzo,22150,ITA,HARTUNG Max,12611,GER,Loss,7,15
162,B64,SZABO Matyas,17458,GER,DANILENKO Dmitriy,31163,RUS,Loss,9,15
162,B64,LEE Jonghyun,35217,KOR,GEMESI Csanad,4081,HUN,Won,15,11
162,B64,SULAMANIDZE Saba,30914,GEO,KINDLER Maximilian,21754,GER,Loss,8,15
