season,competitionId,name,location,country,startDate,endDate,weapon,gender,hasResults
2012,740,Championnats d'Europe,Legnano,italy,15-06-2012,20-06-2012,foil,women,1
2012,742,Championnats d'Europe,Legnano,italy,15-06-2012,20-06-2012,sabre,women,1
2012,485,Cole Cup,Newcastle,great britain,16-06-2012,17-06-2012,sabre,women,1
2012,486,Cole Cup,Newcastle,great britain,16-06-2012,17-06-2012,epee,women,1
2012,470,Challenge Yves Brasseur,Gand,belgium,08-06-2012,09-06-2012,sabre,women,1
2012,449,Tournoi international,Nankin,china,09-06-2012,10-06-2012,epee,women,1
2012,484,Tournoi satellite sabre féminin,Reykjavik,iceland,02-06-2012,03-06-2012,sabre,women,1
2012,118,Fleuret de St-Petersbourg,St-Petersbourg,russia,03-06-2012,04-06-2012,foil,women,1
2012,95,Grand Prix,La Havane,cuba,19-05-2012,20-05-2012,epee,women,1
2012,121,SK Trophée Séoul,Séoul,korea,19-05-2012,20-05-2012,foil,women,1
2012,520,St  Duje's Cup,Split,croatia,19-05-2012,20-05-2012,epee,women,1
2012,676,Coupe du Monde,Tianjin,china,19-05-2012,20-05-2012,sabre,women,1
2012,655,Tournoi satellite,Antalya,türkiye,05-05-2012,06-05-2012,epee,women,1
2012,469,Coupe du Monde,Bologne,italy,04-05-2012,05-05-2012,sabre,women,1
2012,451,Epée internationale,Rio de Janeiro,brazil,04-05-2012,05-05-2012,epee,women,1
2012,122,Coupe du Monde,Shanghai,china,04-05-2012,05-05-2012,foil,women,1
2012,457,Grand Prix,Marseille,france,28-04-2012,29-04-2012,foil,women,1
2012,1077,Champ. de qualification-Europe,Bratislava,slovakia,21-04-2012,22-04-2012,epee,women,0
2012,1079,Champ. de qualification-Europe,Bratislava,slovakia,21-04-2012,22-04-2012,foil,women,0
2012,1081,Champ. de qualification-Europe,Bratislava,slovakia,21-04-2012,22-04-2012,sabre,women,0
2012,584,Championnats d'Afrique,Casablanca,morocco,20-04-2012,25-04-2012,epee,women,1
2012,586,Championnats d'Afrique,Casablanca,morocco,20-04-2012,25-04-2012,foil,women,1
2012,588,Championnats d'Afrique,Casablanca,morocco,20-04-2012,25-04-2012,sabre,women,1
2012,1059,Champ. de qualification - Afrique,Casablanca,morocco,19-04-2012,19-04-2012,epee,women,0
2012,1061,Champ. de qualification - Afrique,Casablanca,morocco,19-04-2012,19-04-2012,foil,women,0
2012,1063,Champ. de qualification - Afrique,Casablanca,morocco,19-04-2012,19-04-2012,sabre,women,0
2012,1071,Champ. de qualification- Amérique,Santiago,chile,20-04-2012,22-04-2012,epee,women,0
2012,1073,Champ. de qualification- Amérique,Santiago,chile,20-04-2012,22-04-2012,foil,women,0
2012,1075,Champ. de qualification- Amérique,Santiago,chile,20-04-2012,22-04-2012,sabre,women,0
2012,1011,Championnats asiatiques,Wakayama,japan,22-04-2012,27-04-2012,sabre,women,1
2012,1013,Championnats asiatiques,Wakayama,japan,22-04-2012,27-04-2012,epee,women,1
2012,1014,Championnats asiatiques,Wakayama,japan,22-04-2012,27-04-2012,foil,women,1
2012,1065,Champ. de qualification - Asie-Océanie,Wakayama,japan,20-04-2012,20-04-2012,epee,women,0
2012,1067,Champ. de qualification - Asie-Océanie,Wakayama,japan,20-04-2012,20-04-2012,foil,women,0
2012,1069,Champ. de qualification - Asie-Océanie,Wakayama,japan,21-04-2012,21-04-2012,sabre,women,0
2012,125,Coupe du Monde,Budapest,hungary,23-03-2012,24-03-2012,foil,women,1
2012,397,Tournoi satellite fleuret féminin,Copenhague,denmark,25-03-2012,25-03-2012,foil,women,1
2012,85,Coupe du Monde,St-Maur,france,23-03-2012,24-03-2012,epee,women,1
2012,468,Coupe du Monde,Moscow,russia,16-03-2012,17-03-2012,sabre,women,1
2012,151,Tournoi international,Antalya,türkiye,09-03-2012,10-03-2012,sabre,women,1
2012,92,Ciudad de Barcelona,Barcelone,spain,09-03-2012,10-03-2012,epee,women,1
2012,129,Coupe du Monde,Turin,italy,09-03-2012,10-03-2012,foil,women,1
2012,79,"Westend Grand Prix ""in Memoriam Sakovics Jozsef""",Budapest,hungary,25-02-2012,26-02-2012,epee,women,1
2012,458,The Artus Court PKO BP,Gdansk,poland,24-02-2012,25-02-2012,foil,women,1
2012,467,England Trophy,Londres,great britain,24-02-2012,25-02-2012,sabre,women,1
2012,80,Grand Prix,Doha,qatar,11-02-2012,12-02-2012,epee,women,1
2012,152,Trophée BNP-Paribas,Orléans,france,10-02-2012,11-02-2012,sabre,women,1
2012,127,Reinhold-Würth-Cup,Tauberbischofsheim,germany,10-02-2012,11-02-2012,foil,women,1
2012,393,SAF Pokalen,Stockholm,sweden,22-01-2012,22-01-2012,epee,women,1
2012,1049,Jeux des Pays Arabophones,Doha,qatar,19-12-2011,19-12-2011,epee,women,0
2012,1050,Jeux des Pays Arabophones,Doha,qatar,20-12-2011,20-12-2011,foil,women,0
2012,1058,Jeux des Pays Arabophones,Doha,qatar,18-12-2011,18-12-2011,sabre,women,0
2012,553,Belgrade Trophy,Belgrade,serbia,11-12-2011,11-12-2011,epee,women,1
2012,175,Tournoi satellite épée féminine,Oslo,norway,27-11-2011,27-11-2011,epee,women,1
2012,170,Tournoi satellite épée féminine,Arhus,denmark,12-11-2011,13-11-2011,epee,women,1
2012,1041,26th South East Asian Games,Palembang,indonesia,11-11-2011,23-11-2011,epee,women,0
2012,1043,26th South East Asian Games,Palembang,indonesia,11-11-2011,23-11-2011,foil,women,0
2012,1045,26th South East Asian Games,Palembang,indonesia,11-11-2011,23-11-2011,sabre,women,0
2012,177,Tournoi satellite épée féminine,Copenhague,denmark,29-10-2011,30-10-2011,epee,women,1
2012,173,"Kupittaa tournament, épée féminine",Turku,finland,23-10-2011,23-10-2011,epee,women,1
