season,competitionId,name,location,country,startDate,endDate,weapon,gender,hasResults
2006,662,Championnats Centraméricains,Panama,panama,06-03-2006,06-03-2006,sabre,women,0
2006,129,Prince Takamado WC,Tokyo,japan,10-03-2006,11-03-2006,foil,women,1
2006,467,England Cup,Londres,great britain,04-03-2006,05-03-2006,sabre,women,1
2006,658,Championnats Centraméricains,Panama,panama,04-03-2006,04-03-2006,epee,women,0
2006,660,Championnats Centraméricains,Panama,panama,05-03-2006,05-03-2006,foil,women,0
2006,122,Coupe du Monde,Shanghai,china,04-03-2006,05-03-2006,foil,women,1
2006,82,Würth Cup,Tauberbischofsheim,germany,04-03-2006,05-03-2006,epee,women,1
2006,150,Coupe du Monde,Budapest,hungary,24-02-2006,25-02-2006,sabre,women,1
2006,121,2005 SK Trophée Séoul,Séoul,korea,24-02-2006,25-02-2006,foil,women,1
2006,393,SAF Pokalen,Stockholm,sweden,11-02-2006,12-02-2006,epee,women,1
2006,152,Trophée BNP-Paribas,Orléans,france,03-02-2006,04-02-2006,sabre,women,1
2006,86,Challenge international de St-Maur,Saint-Maur,france,03-02-2006,04-02-2006,epee,women,1
2006,80,Prague d’Or,Prague,czechia,28-01-2006,29-01-2006,epee,women,1
2006,79,Westend Cup,Budapest,hungary,20-01-2006,21-01-2006,epee,women,1
2006,553,Tournoi satellite,Belgrade,serbia,26-11-2005,27-11-2005,epee,women,1
2006,175,Tournoi satellite épée féminine,Oslo,norway,12-11-2005,13-11-2005,epee,women,1
2006,177,Tournoi satellite épée féminine,Copenhague,denmark,22-10-2005,23-10-2005,epee,women,1
2006,173,Kupitta tournament,Turku,finland,16-10-2005,16-10-2005,epee,women,1
2006,170,Tournoi satellite épée féminine,Arhus,denmark,10-09-2005,11-09-2005,epee,women,1
