Gender,Weapon,Season,Competition,Round,Fencer1 Name,Fencer1 Nation,Fencer1 Score,Fencer1 Winner,Fencer2 Name,Fencer2 Nation,Fencer2 Score,Fencer2 Winner,Referees
men,epee,2023,Coupe du Monde,A128,MIDELTON Luidgi,FRA,15,True,LOPEZ CORAZON Diego,ESP,8,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,KWEON Youngjun,KOR,15,True,JOSE Noelito,PHI,5,False,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A128,MICHALAK Damian,POL,15,True,PIETROBELLI Giacomo Patrick,IRL,6,False,Ref MAUNZ Florian GER
men,epee,2023,Coupe du Monde,A128,SHEUM Bron,SGP,8,False,PAVLOV Kiril,KAZ,15,True,Ref REISS Daniel GER
men,epee,2023,Coupe du Monde,A128,ANTKIEWICZ Mateusz,POL,13,False,ELKORD Houssam,MAR,15,True,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,BELLMANN Lukas,GER,15,True,HASANOV Ruslan,AZE,8,False,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A128,DORATI AMEGLIO Arturo Isaac,PAN,15,True,SMOAK Omari,USA,13,False,Ref BERTA Gertrud HUN
men,epee,2023,Coupe du Monde,A128,ARMALEO Filippo,ITA,15,True,ALOMAIRI Khalifah,KSA,9,False,Ref REISS Daniel GER
men,epee,2023,Coupe du Monde,A128,NYCZ Mateusz,POL,15,True,DEHN Julius,GER,8,False,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A128,SERTAY Yerlik,KAZ,7,False,YANG Fengming,CHN,15,True,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A128,CALDERON Diego,ESP,15,True,PAOLINI Giacomo,ITA,11,False,Ref MAUNZ Florian GER
men,epee,2023,Coupe du Monde,A128,FAVA Alex,FRA,15,True,COUFAL Frantisek,CZE,8,False,Ref REISS Daniel GER
men,epee,2023,Coupe du Monde,A128,ALLEGRE Paul,FRA,15,True,BILLA Gaetan,FRA,9,False,Ref DRESCHER Tim GER
men,epee,2023,Coupe du Monde,A128,PAGANELLI Marco,ITA,14,False,DERKSEN Ruben,NED,15,True,Ref KOVRLIJA Ana SRB
men,epee,2023,Coupe du Monde,A128,BALCAR Josef,CZE,15,True,SCHUHMANN Jan,AUT,7,False,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A128,BROCHARD Theo,SUI,12,False,GAETANI Giulio,ITA,15,True,Ref ECKL Kristin GER
men,epee,2023,Coupe du Monde,A128,WALACH Wiktor,POL,15,True,EL HAOUARI Abdelkarim,MAR,8,False,Ref DRESCHER Tim GER
men,epee,2023,Coupe du Monde,A128,PETROV Roman,KGZ,15,True,JANSSENS William,BEL,7,False,Ref KOVRLIJA Ana SRB
men,epee,2023,Coupe du Monde,A128,SANCHEZ-LETHEM Paul James,GBR,14,True,ELSOKKARY Ahmad,EGY,9,False,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A128,TAFENAU Kasper,EST,10,False,BIRO Alexander,AUT,15,True,Ref ECKL Kristin GER
men,epee,2023,Coupe du Monde,A128,RAMIREZ Yeisser,USA,15,True,ANDREWS Benjamin,GBR,7,False,Ref DRESCHER Tim GER
men,epee,2023,Coupe du Monde,A128,SANER Harry,RSA,12,False,HEINZER Max,SUI,15,True,Ref KOVRLIJA Ana SRB
men,epee,2023,Coupe du Monde,A128,TAKAHASHI Miraku,JPN,12,True,ALSHATTI Abdulaziz,KUW,10,False,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A128,KESZTHELYI Zsombor,HUN,13,True,RODRIGUEZ John Edison,COL,12,False,Ref ECKL Kristin GER
men,epee,2023,Coupe du Monde,A128,MOHSEN Mahmoud,EGY,6,False,GIANNOTTE Flavio,LUX,15,True,Ref DRESCHER Tim GER
men,epee,2023,Coupe du Monde,A128,BODOCZI Nikolaus,GER,15,True,BARGUES Manuel,ESP,5,False,Ref KOVRLIJA Ana SRB
men,epee,2023,Coupe du Monde,A128,LAWSON Nicholas,USA,15,True,NG Ho Tin,HKG,13,False,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A128,SHARLAIMOV Vadim,KAZ,15,True,LUGO Grabiel,VEN,10,False,Ref ECKL Kristin GER
men,epee,2023,Coupe du Monde,A64,NAKAJIMA Kou,JPN,9,False,BANYAI Zsombor,HUN,15,True,Ref REISS Daniel GER
men,epee,2023,Coupe du Monde,A64,SYCH Yan,UKR,14,True,GONELL Gerard,ESP,11,False,Ref DRESCHER Tim GER
men,epee,2023,Coupe du Monde,A64,TULEN Tristan,NED,15,True,ZHANG Nicholas,CAN,8,False,
men,epee,2023,Coupe du Monde,A64,MATSUMOTO Ryu,JPN,15,True,TREBIS Michael,GER,9,False,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A64,YAMADA Masaru,JPN,15,True,RUBES Martin,CZE,7,False,Ref CIVIERO-AIVANO Ambre SUI
men,epee,2023,Coupe du Monde,A64,KIM Jaewon,KOR,6,False,PIATTI Enrico,ITA,15,True,Ref BERTA Gertrud HUN
men,epee,2023,Coupe du Monde,A64,MENCARELLI Simone,ITA,15,True,ZHULINSKIY Nikita,KAZ,8,False,
men,epee,2023,Coupe du Monde,A64,BITSCH Peter,GER,10,False,SVENSSON Jonathan,SWE,15,True,Ref AMEZ-DROZ Leon SUI
men,epee,2023,Coupe du Monde,A64,PEREIRA Yulen,ESP,15,True,ALIMZHANOV Elmir,KAZ,7,False,Ref KOVRLIJA Ana SRB
men,epee,2023,Coupe du Monde,A64,SITO Jian Tong,SGP,15,True,VINEIS Sven,SUI,14,False,Ref TENBERGEN Paul GER
men,epee,2023,Coupe du Monde,A64,IYOKI Kent,USA,9,False,HAURI Ian,SUI,15,True,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A64,FAVRE Hadrien,SUI,12,False,FENYVESI Csaba,HUN,15,True,Ref MAUNZ Florian GER
men,epee,2023,Coupe du Monde,A64,HANSEN Jonas,USA,11,False,BIELEC Maciej,POL,13,True,Ref KOVRLIJA Ana SRB
men,epee,2023,Coupe du Monde,A64,FRENCH Dylan,CAN,11,False,ESKOV Ruslan,EST,12,True,Ref TENBERGEN Paul GER
men,epee,2023,Coupe du Monde,A64,ROMERO Juan Pedro,ESP,11,False,BERAN Jiri,CZE,15,True,Ref BASTYNS Olivier BEL
men,epee,2023,Coupe du Monde,A64,BOREL Yannick,FRA,15,True,MAHRINGER Josef,AUT,12,False,Ref MAUNZ Florian GER
men,epee,2023,Coupe du Monde,A64,YASSEEN Mohamed,EGY,14,True,SZAPARY Tristan,USA,13,False,Ref BAKER David AUS
men,epee,2023,Coupe du Monde,A64,LUGONES RUGGERI Jesus Andres,ARG,15,True,BROOKE Alec,GBR,8,False,Ref MUTSENIK Stanislav EST
men,epee,2023,Coupe du Monde,A64,MIDELTON Luidgi,FRA,15,True,KWEON Youngjun,KOR,12,False,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A64,MICHALAK Damian,POL,15,True,PAVLOV Kiril,KAZ,12,False,Ref HAENSCHKE Louis Albert GER
men,epee,2023,Coupe du Monde,A64,ELKORD Houssam,MAR,15,True,BELLMANN Lukas,GER,14,False,Ref BAKER David AUS
men,epee,2023,Coupe du Monde,A64,DORATI AMEGLIO Arturo Isaac,PAN,7,False,ARMALEO Filippo,ITA,15,True,Ref MUTSENIK Stanislav EST
men,epee,2023,Coupe du Monde,A64,NYCZ Mateusz,POL,7,False,YANG Fengming,CHN,15,True,Ref VANDENBERK Florian BEL
men,epee,2023,Coupe du Monde,A64,CALDERON Diego,ESP,8,False,FAVA Alex,FRA,15,True,Ref HAENSCHKE Louis Albert GER
men,epee,2023,Coupe du Monde,A64,ALLEGRE Paul,FRA,15,True,DERKSEN Ruben,NED,5,False,Ref FISCHER Maike GER
men,epee,2023,Coupe du Monde,A64,BALCAR Josef,CZE,13,True,GAETANI Giulio,ITA,12,False,Ref HATZOPOULOS Eleftherios GRE
men,epee,2023,Coupe du Monde,A64,WALACH Wiktor,POL,11,False,PETROV Roman,KGZ,15,True,Ref AULAR Aleska VEN
men,epee,2023,Coupe du Monde,A64,SANCHEZ-LETHEM Paul James,GBR,8,False,BIRO Alexander,AUT,15,True,Ref ECKL Kristin GER
men,epee,2023,Coupe du Monde,A64,RAMIREZ Yeisser,USA,12,False,HEINZER Max,SUI,15,True,Ref FISCHER Maike GER
men,epee,2023,Coupe du Monde,A64,TAKAHASHI Miraku,JPN,15,True,KESZTHELYI Zsombor,HUN,12,False,Ref HATZOPOULOS Eleftherios GRE
men,epee,2023,Coupe du Monde,A64,GIANNOTTE Flavio,LUX,15,True,BODOCZI Nikolaus,GER,12,False,Ref AULAR Aleska VEN
men,epee,2023,Coupe du Monde,A64,LAWSON Nicholas,USA,9,False,SHARLAIMOV Vadim,KAZ,15,True,Ref ECKL Kristin GER
men,foil,2023,Grand Prix,A256,KOZAK Mateusz,POL,10,False,SPOLJAR Borna,CRO,15,True,Ref VARGA Katalin HUN
men,foil,2023,Grand Prix,A256,GOJAK Antonio,CRO,2,False,LEUNG Chin Yu,HKG,15,True,Ref GORAL Tomasz SWE
men,foil,2023,Grand Prix,A256,POGREBNIAK Andrii,UKR,15,True,MEPSTEAD Marcus,GBR,13,False,Ref WITKOWSKI Andrzej POL
men,foil,2023,Grand Prix,A256,POSCHARNIG Johannes,AUT,14,False,ROBIN Noe,SEN,15,True,Ref ALSHAMALI Rashed KUW
men,foil,2023,Grand Prix,A256,ESSAM Mohamed,EGY,8,False,KIM Dongsu,KOR,15,True,Ref HUANG Hao Chih TPE
men,foil,2023,Grand Prix,A256,BRUNNER Remi,SUI,15,True,KUCHTA Leopold Marc,SVK,14,False,Ref BARDENHAGEN Tim GER
men,foil,2023,Grand Prix,A256,KUMBLA Sidarth,USA,15,True,LECHNER Moritz,AUT,10,False,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A256,ALARCON Leopoldo,CHI,15,True,PERESSINI TORREGROSA Esteban,ESP,10,False,Ref ZELJKOVIC Jelena USA
men,foil,2023,Grand Prix,A256,NISTA Lorenzo,ITA,10,False,GUO Yifan,CHN,15,True,Ref MADR Vilem CZE
men,foil,2023,Grand Prix,A256,BEM Maciej,POL,15,True,SEMYONOV Timofey,KAZ,5,False,Ref GURINENKO Bogdan UKR
men,foil,2023,Grand Prix,A256,LEMBERGER Eitan,ISR,8,False,CHEN Ziyuan,CHN,15,True,Ref ARMATA Gaspare ITA
men,foil,2023,Grand Prix,A256,NIGOSANTI Andrea,ARG,15,True,KIM Minhyeok,KOR,9,False,Ref CHUA Eugene Wee Hong SGP
men,foil,2023,Grand Prix,A256,DESERANNO Don Jeidus,USA,8,False,DE CRISTOFARO Mattia,ITA,15,True,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A256,BROBERG Marcus,SWE,15,True,NAWAR Suhayl,EGY,12,False,Ref DELATTRE Jeffrey BEL
men,foil,2023,Grand Prix,A256,LAZARENKO Ievgen,UKR,6,False,OLIVARES Marcello,USA,15,True,Ref PIERUCCI Simona ITA
men,foil,2023,Grand Prix,A256,DE GREEF Stef,BEL,15,True,BRAVO Sahel,ESP,9,False,Ref KO Jong Hwan KOR
men,foil,2023,Grand Prix,A256,BOSNIC Hugo,AUS,6,False,ETTELT Maximilian,AUT,15,True,Ref DUCARME Florence FRA
men,foil,2023,Grand Prix,A256,ROSENFELD Roey Eliyahu,ISR,8,False,YOUN Jeonghyun,KOR,15,True,Ref PASCUCCI Martina ITA
men,foil,2023,Grand Prix,A256,BRETEAU Ignacio,ESP,15,True,GOREN Raz,ISR,12,False,Ref FERJANI Mohamed Ayoub TUN
men,foil,2023,Grand Prix,A128,FRANZONI Giuseppe,ITA,15,True,SPOLJAR Borna,CRO,5,False,Ref ALSHAMALI Rashed KUW
men,foil,2023,Grand Prix,A128,DIESTELKAMP Niklas,GER,15,True,FELLAH Dani-Adam,ALG,12,False,Ref ALSHAMALI Rashed KUW
men,foil,2023,Grand Prix,A128,EMMER Chase,USA,15,True,YEUNG Chi Ka,HKG,10,False,Ref MANZOTTI Matteo ITA
men,foil,2023,Grand Prix,A128,EYUPOGLU Alp,TÜR,2,False,EDIRI Alexandre,FRA,15,True,Ref MANZOTTI Matteo ITA
men,foil,2023,Grand Prix,A128,JURKIEWICZ Jan,POL,15,True,LEUNG Chin Yu,HKG,12,False,Ref VARGA Katalin HUN
men,foil,2023,Grand Prix,A128,HARAVSKYI Maksym,UKR,7,False,ROSATELLI Damiano,ITA,15,True,Ref VARGA Katalin HUN
men,foil,2023,Grand Prix,A128,LEE Yat Long,HKG,15,True,FRUHAUF Benjamin,HUN,13,False,Ref PASCUCCI Martina ITA
men,foil,2023,Grand Prix,A128,POGREBNIAK Andrii,UKR,15,True,ZABALA Juan,ESP,13,False,Ref VARGA Katalin HUN
men,foil,2023,Grand Prix,A128,DE BADTS Paul Antoine,FRA,15,True,ROBIN Noe,SEN,10,False,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A128,DAVIS James-Andrew,GBR,15,True,ROKHKIND Eitan,ISR,2,False,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A128,FILES Petar,CRO,15,True,MASCIOLI Alberto,GBR,12,False,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A128,YUNES Klod,UKR,12,False,HEROUI Salim,ALG,15,True,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A128,MARTINI Tommaso,ITA,15,True,IANDOLO Francesco Pio,ITA,7,False,Ref DELATTRE Jeffrey BEL
men,foil,2023,Grand Prix,A128,SERVELLO Augusto Antonio,ARG,10,False,SAITO Toshiya,JPN,15,True,Ref DAL POZZOLO Marco ITA
men,foil,2023,Grand Prix,A128,WONG Adam,CAN,13,False,OISHI Riki,JPN,15,True,Ref DAL POZZOLO Marco ITA
men,foil,2023,Grand Prix,A128,KIM Dongsu,KOR,15,True,CUK Veljko,SRB,12,False,Ref DELATTRE Jeffrey BEL
men,foil,2023,Grand Prix,A128,LEE Kwanghyun,KOR,15,True,BRUNNER Remi,SUI,9,False,Ref PIERUCCI Simona ITA
men,foil,2023,Grand Prix,A128,GASSNER Ethan,USA,15,True,SCHERBA Andrii,UKR,9,False,Ref NIGRONE Davide ITA
men,foil,2023,Grand Prix,A128,SOSNOV David,GBR,15,True,PADUA Carlos M.,PUR,6,False,Ref NIGRONE Davide ITA
men,foil,2023,Grand Prix,A128,KOROM Erik,HUN,15,True,DAHAN Yali Eliyahu,ISR,10,False,Ref PIERUCCI Simona ITA
men,foil,2023,Grand Prix,A128,MIHALYI Andor Istvan,HUN,12,False,KAIN Martin,AUT,15,True,Ref BARDENHAGEN Tim GER
men,foil,2023,Grand Prix,A128,NG Lok Wang Lawrence,HKG,15,True,GU Daniel,CAN,11,False,Ref GURINENKO Bogdan UKR
men,foil,2023,Grand Prix,A128,RIEGER Laurenz,GER,15,True,GUMA Arnau,ESP,9,False,Ref GURINENKO Bogdan UKR
men,foil,2023,Grand Prix,A128,KUMBLA Sidarth,USA,15,True,KWIATKOWSKI Mateusz,POL,12,False,Ref BARDENHAGEN Tim GER
men,foil,2023,Grand Prix,A128,SIDO Alexandre,FRA,15,True,ALARCON Leopoldo,CHI,4,False,Ref CHUA Eugene Wee Hong SGP
men,foil,2023,Grand Prix,A128,FINSTERBUSH Ori,ISR,15,True,BRICENO Janderson,VEN,7,False,Ref CHUA Eugene Wee Hong SGP
men,foil,2023,Grand Prix,A128,RZADKOWSKI Andrzej,POL,15,True,MINOTT Kamal,GBR,11,False,Ref CHUA Eugene Wee Hong SGP
men,foil,2023,Grand Prix,A128,CHENG Tristan Xing Han,MAS,10,False,KOZLOV Zakhar,_AIN,15,True,Ref CHUA Eugene Wee Hong SGP
men,foil,2023,Grand Prix,A128,RENNER Moritz,GER,0,True,ROGER Wallerand,FRA,0,False,
men,foil,2023,Grand Prix,A128,ROBSON Samuel Elijah,SGP,15,True,PISTORIO Federico,ITA,7,False,Ref GORAL Tomasz SWE
men,foil,2023,Grand Prix,A128,MERTINE Julien,FRA,15,True,MARINO Nicolas,ARG,11,False,Ref GORAL Tomasz SWE
men,foil,2023,Grand Prix,A128,GUO Yifan,CHN,13,False,HAYASHI Shoren,JPN,15,True,Ref STELLA Alberto ITA
men,foil,2023,Grand Prix,A128,CHASTANET Maximilien,FRA,15,True,BEM Maciej,POL,13,False,Ref STELLA Alberto ITA
men,foil,2023,Grand Prix,A128,ADOUL Raian,ITA,15,True,GLASSON Joseph,AUS,6,False,Ref ZELJKOVIC Jelena USA
men,foil,2023,Grand Prix,A128,OURSLER Charles,USA,10,False,ITO Takuma,JPN,15,True,Ref WITKOWSKI Andrzej POL
men,foil,2023,Grand Prix,A128,SEMENEEV Radmir,UZB,5,False,MAO Liwu,CHN,15,True,Ref WITKOWSKI Andrzej POL
men,foil,2023,Grand Prix,A128,TOFALIDES Alex,CYP,15,True,CHEN Ziyuan,CHN,6,False,Ref ZELJKOVIC Jelena USA
men,foil,2023,Grand Prix,A128,ASRANOV Mukhammad Yusuf,UZB,9,False,ABE Yoshiki,JPN,15,True,Ref DI QUINZIO SCAGLIONI Beatrice ITA
men,foil,2023,Grand Prix,A128,COOK Jaimie,GBR,15,True,MO Ziwei,CHN,9,False,Ref DI QUINZIO SCAGLIONI Beatrice ITA
men,foil,2023,Grand Prix,A128,NIGOSANTI Andrea,ARG,14,False,VAN CAMPENHOUT Stef,BEL,15,True,Ref DI QUINZIO SCAGLIONI Beatrice ITA
men,foil,2023,Grand Prix,A128,CHEN Yi-Tung,TPE,10,False,DE CRISTOFARO Mattia,ITA,15,True,Ref KO Jong Hwan KOR
men,foil,2023,Grand Prix,A128,BENYUS Attila,HUN,1,False,KAHL Alexander,GER,15,True,Ref KO Jong Hwan KOR
men,foil,2023,Grand Prix,A128,CHUCHUKALO Dmytro,UKR,6,False,DI TOMMASO Alessio,ITA,15,True,Ref KO Jong Hwan KOR
men,foil,2023,Grand Prix,A128,BRAUN Noah,GER,4,False,TOLDO Guilherme,BRA,15,True,Ref HUANG Hao Chih TPE
men,foil,2023,Grand Prix,A128,KAPPUS Bastian,GER,15,True,OWAIDA Ali,QAT,10,False,Ref HUANG Hao Chih TPE
men,foil,2023,Grand Prix,A128,CERVANTES Diego,MEX,9,False,BOURTIS James,USA,15,True,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A128,TOTH Gergely,HUN,15,True,AGUIRRE Cesar,VEN,3,False,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A128,BROBERG Marcus,SWE,12,False,IIMURA Kazuki,JPN,15,True,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A128,FAUL Paul Luca,GER,11,False,OLIVARES Marcello,USA,15,True,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A128,BIRD Harry,GBR,12,False,PODRALSKI Adam,POL,15,True,Ref VISCARDI Alberto ITA
men,foil,2023,Grand Prix,A128,LUPERI Edoardo,ITA,15,True,CHEN Chih Chieh,TPE,13,False,Ref DUCARME Florence FRA
men,foil,2023,Grand Prix,A128,RAJSKI Leszek,POL,13,False,TOLBA Abdelrahman,EGY,15,True,Ref VISCARDI Alberto ITA
men,foil,2023,Grand Prix,A128,KONTOCHRISTOPOULOS Nikolaos,GRE,15,True,MENEZES Duarte,POR,7,False,Ref DUCARME Florence FRA
men,foil,2023,Grand Prix,A128,KLEIN Luis,GER,10,False,MADER Joffrey,FRA,15,True,Ref ARGENTI Laura ITA
men,foil,2023,Grand Prix,A128,INGARGIOLA Francesco,ITA,15,True,ZENG Zhaoran,CHN,12,False,Ref MADR Vilem CZE
men,foil,2023,Grand Prix,A128,DE GREEF Stef,BEL,15,True,SZEMES Gergo,HUN,14,False,Ref ARGENTI Laura ITA
men,foil,2023,Grand Prix,A128,MYLNIKOV Vladislav,_AIN,15,True,ETTELT Maximilian,AUT,10,False,Ref MADR Vilem CZE
men,foil,2023,Grand Prix,A128,WU Bin,CHN,14,False,ZHURAVLEV Vladislav,_AIN,15,True,Ref ARMATA Gaspare ITA
men,foil,2023,Grand Prix,A128,LOISEL Pierre,FRA,15,True,TANG Yuncong,CHN,9,False,Ref ARMATA Gaspare ITA
men,foil,2023,Grand Prix,A128,YOUN Jeonghyun,KOR,15,True,KERYHUEL Jeremy Fafa,CIV,10,False,Ref ARMATA Gaspare ITA
men,foil,2023,Grand Prix,A128,BARANNIKOV Egor,_AIN,15,True,MOLINA Ilyas,UZB,4,False,Ref ARMATA Gaspare ITA
men,foil,2023,Grand Prix,A128,AN Hyeonbhin,KOR,12,False,WOJTKOWIAK Adrian,POL,15,True,Ref FERJANI Mohamed Ayoub TUN
men,foil,2023,Grand Prix,A128,CHOI Nicholas Edward,HKG,15,True,JAKUBOWSKI Adam,POL,12,False,Ref FERJANI Mohamed Ayoub TUN
men,foil,2023,Grand Prix,A128,BRETEAU Ignacio,ESP,3,False,LOMBARDI Giulio,ITA,15,True,Ref FERJANI Mohamed Ayoub TUN
men,foil,2023,Grand Prix,A64,FRANZONI Giuseppe,ITA,15,True,DIESTELKAMP Niklas,GER,6,False,Ref DELATTRE Jeffrey BEL
men,foil,2023,Grand Prix,A64,EMMER Chase,USA,15,True,EDIRI Alexandre,FRA,5,False,Ref DELATTRE Jeffrey BEL
men,foil,2023,Grand Prix,A64,JURKIEWICZ Jan,POL,15,True,ROSATELLI Damiano,ITA,8,False,Ref GURINENKO Bogdan UKR
men,foil,2023,Grand Prix,A64,LEE Yat Long,HKG,15,True,POGREBNIAK Andrii,UKR,14,False,Ref FERJANI Mohamed Ayoub TUN
men,foil,2023,Grand Prix,A64,DE BADTS Paul Antoine,FRA,7,False,DAVIS James-Andrew,GBR,15,True,Ref VARGA Katalin HUN
men,foil,2023,Grand Prix,A64,FILES Petar,CRO,13,True,HEROUI Salim,ALG,12,False,Ref VARGA Katalin HUN
men,foil,2023,Grand Prix,A64,MARTINI Tommaso,ITA,15,True,SAITO Toshiya,JPN,7,False,Ref KO Jong Hwan KOR
men,foil,2023,Grand Prix,A64,OISHI Riki,JPN,6,False,KIM Dongsu,KOR,15,True,Ref ARMATA Gaspare ITA
men,foil,2023,Grand Prix,A64,LEE Kwanghyun,KOR,15,True,GASSNER Ethan,USA,7,False,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A64,SOSNOV David,GBR,13,False,KOROM Erik,HUN,15,True,Ref KHALED Amr EGY
men,foil,2023,Grand Prix,A64,KAIN Martin,AUT,7,False,NG Lok Wang Lawrence,HKG,15,True,Ref ALSHAMALI Rashed KUW
men,foil,2023,Grand Prix,A64,RIEGER Laurenz,GER,15,True,KUMBLA Sidarth,USA,13,False,Ref ALSHAMALI Rashed KUW
men,foil,2023,Grand Prix,A64,SIDO Alexandre,FRA,15,True,FINSTERBUSH Ori,ISR,7,False,Ref PIERUCCI Simona ITA
men,foil,2023,Grand Prix,A64,RZADKOWSKI Andrzej,POL,15,True,KOZLOV Zakhar,_AIN,8,False,Ref PIERUCCI Simona ITA
men,foil,2023,Grand Prix,A64,RENNER Moritz,GER,13,False,ROBSON Samuel Elijah,SGP,15,True,Ref ZELJKOVIC Jelena USA
men,foil,2023,Grand Prix,A64,MERTINE Julien,FRA,15,True,HAYASHI Shoren,JPN,14,False,Ref ZELJKOVIC Jelena USA
men,foil,2023,Grand Prix,A64,CHASTANET Maximilien,FRA,15,True,ADOUL Raian,ITA,14,False,Ref WITKOWSKI Andrzej POL
men,foil,2023,Grand Prix,A64,ITO Takuma,JPN,12,False,MAO Liwu,CHN,15,True,Ref WITKOWSKI Andrzej POL
men,foil,2023,Grand Prix,A64,TOFALIDES Alex,CYP,15,True,ABE Yoshiki,JPN,8,False,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A64,COOK Jaimie,GBR,12,False,VAN CAMPENHOUT Stef,BEL,15,True,Ref ACEVEDO Pablo PAN
men,foil,2023,Grand Prix,A64,DE CRISTOFARO Mattia,ITA,12,False,KAHL Alexander,GER,15,True,Ref HUANG Hao Chih TPE
men,foil,2023,Grand Prix,A64,DI TOMMASO Alessio,ITA,15,True,TOLDO Guilherme,BRA,7,False,Ref HUANG Hao Chih TPE
men,foil,2023,Grand Prix,A64,KAPPUS Bastian,GER,10,False,BOURTIS James,USA,15,True,Ref GORAL Tomasz SWE
men,foil,2023,Grand Prix,A64,TOTH Gergely,HUN,11,False,IIMURA Kazuki,JPN,15,True,Ref GORAL Tomasz SWE
men,foil,2023,Grand Prix,A64,OLIVARES Marcello,USA,15,True,PODRALSKI Adam,POL,9,False,Ref DUCARME Florence FRA
men,foil,2023,Grand Prix,A64,LUPERI Edoardo,ITA,15,True,TOLBA Abdelrahman,EGY,9,False,Ref DUCARME Florence FRA
men,foil,2023,Grand Prix,A64,KONTOCHRISTOPOULOS Nikolaos,GRE,7,False,MADER Joffrey,FRA,15,True,Ref BARDENHAGEN Tim GER
men,foil,2023,Grand Prix,A64,INGARGIOLA Francesco,ITA,15,True,DE GREEF Stef,BEL,13,False,Ref BARDENHAGEN Tim GER
men,foil,2023,Grand Prix,A64,MYLNIKOV Vladislav,_AIN,15,True,ZHURAVLEV Vladislav,_AIN,10,False,Ref MADR Vilem CZE
men,foil,2023,Grand Prix,A64,LOISEL Pierre,FRA,15,True,YOUN Jeonghyun,KOR,9,False,Ref MADR Vilem CZE
men,foil,2023,Grand Prix,A64,BARANNIKOV Egor,_AIN,8,False,WOJTKOWIAK Adrian,POL,15,True,Ref CHUA Eugene Wee Hong SGP
men,foil,2023,Grand Prix,A64,CHOI Nicholas Edward,HKG,11,False,LOMBARDI Giulio,ITA,15,True,Ref CHUA Eugene Wee Hong SGP
men,sabre,2023,Coupe du Monde,A128,KIM Jaewon,KOR,15,True,LIANG Jianhao,CHN,8,False,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A128,TEODOSIU Iulian,ROU,15,True,NITU Radu,ROU,10,False,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A128,KUTCHUKHIDZE Lasha,GEO,15,True,GEMESI Csanad,HUN,12,False,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A128,HORVATH Gergo,HUN,15,True,POGU Antoine,FRA,11,False,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A128,TYULYUKOV Kirill,_AIN,8,False,BONAH Luis,GER,15,True,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A128,YAN Yinghui,CHN,9,False,KACZKOWSKI Krzysztof,POL,15,True,Ref COSTANZO Vincenzo ITA
men,sabre,2023,Coupe du Monde,A128,SHINDE Abhay Krishna,IND,8,False,TORRE Pietro,ITA,15,True,Ref PEYKARARA Reza IRI
men,sabre,2023,Coupe du Monde,A128,MARTINE Thomas,FRA,15,True,CHANG Chi Hin Cyrus,HKG,7,False,Ref PEYKARARA Reza IRI
men,sabre,2023,Coupe du Monde,A128,LEUNG Tin Ching,HKG,11,False,HESHAM Ahmed,EGY,15,True,Ref DOANA Andreea ROU
men,sabre,2023,Coupe du Monde,A128,MADRIGAL Santiago,ESP,15,True,DECSI Tamas,HUN,14,False,Ref DOANA Andreea ROU
men,sabre,2023,Coupe du Monde,A128,CUSTINE Jeremy,FRA,15,True,NUCCIO Riccardo,ITA,12,False,Ref MCHEDLIDZE Zaza GEO
men,sabre,2023,Coupe du Monde,A128,KAFATARIDIS Dimitrios,GRE,8,False,DI TELLA Pascual Maria,ARG,15,True,Ref DOANA Andreea ROU
