Gender,Weapon,Season,Competition,Date of Duel,Athlete Name,Athlete Year End World Ranking,Athlete Hand,Opponent Name,Opponent Year End World Ranking,Opponent Hand,Result,Hit,Counter-Hit
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,QUEROLI Caroline,38.0,R,GALIAKBAROVA Dina,,,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,CHADALAVADA ANANDHA SUNDHARARAMAN Bhavani Devi,60.0,R,NIKITINA Olga,51.0,R,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PASCU Bianca,5.0,R,FU Ying,128.0,R,Won,15,13
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,RUSSO Francesca,143.0,R,KIM Ha-Eun,98.0,R,Won,15,8
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,STADNICHUK Polina,369.0,R,KARIMOVA Sabina,224.0,L,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PRIKHODKO Tatyana,161.0,R,SHCHUKLA Iryna,47.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KAKHIANI Teodora,226.0,R,CHAMBERLAIN Maia,188.0,R,Loss,12,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,VILA Laia,68.0,R,KOCHETOVA Anastasiya,405.0,R,Loss,13,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,SARYBAY Aigerim,153.0,R,KUSIAN Judith,145.0,R,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MAMONTOVA Oleksandra,174.0,R,BASHTA Anna,62.0,L,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,SHEVELEVA Svetlana,21.0,L,MIKHAILOVA Alina,159.0,R,Loss,9,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,THOMPSON Kamali,93.0,R,PREARO Flaminia,408.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BUNYATOVA Sevil,,R,KORMILITSYNA Svetlana,76.0,R,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,RIFKISS Margaux,49.0,R,TARTAKOVSKY Elizabeth,173.0,R,Won,15,7
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,YANG Hengyu,29.0,R,NAVARRO Araceli,46.0,R,Loss,13,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KASPIAROVICH Palina,110.0,L,LUCARINI Lucia,108.0,R,Won,15,12
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PASSARO Eloisa,139.0,R,NAVARRIA Caterina,87.0,R,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MANUNYA Patsara,325.0,R,BAZHENOVA Anastasia,109.0,R,Loss,9,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MICHEL Violet,178.0,R,URANO Kana,177.0,R,Won,15,11
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,NGERNRUNGRUANGROJ Pornsawan,164.0,R,PUSZTAI Liza,17.0,R,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,TAMURA Norika,33.0,R,VALENTIN Heyddys,165.0,R,Won,15,7
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PROKUDA Olena,211.0,R,EMURA Misaki,30.0,R,Loss,12,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MARTON Anna,3.0,R,RIFKISS Margaux,49.0,R,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,STONE Anne-Elizabeth,,R,SEO Jiyeon,216.0,R,Won,15,10
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BALZER Sara,137.0,L,TAMURA Norika,33.0,R,Won,15,10
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,ZHOVNIR Olga,,R,BENITEZ ROMERO Alejandra Jhonay,45.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PEREZ MAURICE Maria Belen,,L,RUSSO Francesca,143.0,R,Won,15,6
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MICHEL Violet,178.0,R,KINDLER Ann-Sophie,78.0,L,Loss,12,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,AKSAMIT Monica,44.0,R,BASHTA Anna,62.0,L,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KUSIAN Judith,145.0,R,BESBES Azza,32.0,R,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BERDER Cecilia,4.0,R,GRENCH Eileen,116.0,R,Won,15,5
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BAZHENOVA Anastasia,109.0,R,OBVINTSEVA Yana,142.0,R,Loss,10,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,GARAM Nora,264.0,R,QUEROLI Caroline,38.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KASPIAROVICH Palina,110.0,L,KOZACZUK Malgorzata,26.0,L,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BOUDIAF Saoussen,52.0,R,KORMILITSYNA Svetlana,76.0,R,Won,15,9
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PREARO Flaminia,408.0,R,AOKI Chika,42.0,R,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,GIMALAC Margaux,124.0,L,FUKUSHIMA Shihomi,28.0,R,Loss,12,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,ANTONOVA Daria,404.0,L,KHARLAN Olga,1.0,R,Loss,3,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KIM Jiyeon,7.0,L,NAVARRO Araceli,46.0,R,Won,15,4
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,SHCHUKLA Iryna,47.0,R,YOON Jisu,53.0,R,Loss,6,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,GARGANO Rebecca,90.0,R,ANDREYEVA Darya,69.0,R,Won,15,8
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,LIMBACH Anna,,R,HWANG Seona,43.0,R,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,CRISCIO Martina,13.0,L,CHOI Sooyeon,14.0,R,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PUSZTAI Liza,17.0,R,TAKASHIMA Risa,27.0,R,Won,15,8
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BOLSHAKOVA Valeriya,130.0,L,NIKITINA Olga,51.0,R,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MIKHAILOVA Alina,159.0,R,LEMBACH Charlotte,15.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,VECCHI Irene,19.0,R,TAILLANDIER Charleine,102.0,R,Won,15,9
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PASCU Bianca,5.0,R,ITZKOWITZ Aliya,140.0,R,Won,15,8
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,POZDNIAKOVA Sofia,8.0,R,MIKULIK Julia,176.0,R,Won,15,10
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,NAVARRIA Caterina,87.0,R,GREGORIO Rossella,9.0,L,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,WOZNIAK Dagmara,10.0,L,KARIMOVA Sabina,224.0,L,Won,15,10
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KOCHETOVA Anastasiya,405.0,R,BAKASTOVA Yuliia,70.0,L,Loss,14,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PETRAGLIA Martina,136.0,R,EMURA Misaki,30.0,R,Won,15,9
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,CHAMBERLAIN Maia,188.0,R,BRUNET Manon,11.0,R,Loss,7,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MARTON Anna,3.0,R,STONE Anne-Elizabeth,,R,Won,15,7
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BALZER Sara,137.0,L,BENITEZ ROMERO Alejandra Jhonay,45.0,R,Won,15,13
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PEREZ MAURICE Maria Belen,,L,KINDLER Ann-Sophie,78.0,L,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BASHTA Anna,62.0,L,BESBES Azza,32.0,R,Won,15,12
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BERDER Cecilia,4.0,R,OBVINTSEVA Yana,142.0,R,Won,15,6
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,QUEROLI Caroline,38.0,R,KASPIAROVICH Palina,110.0,L,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BOUDIAF Saoussen,52.0,R,AOKI Chika,42.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,FUKUSHIMA Shihomi,28.0,R,KHARLAN Olga,1.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KIM Jiyeon,7.0,L,YOON Jisu,53.0,R,Won,15,7
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,GARGANO Rebecca,90.0,R,HWANG Seona,43.0,R,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,CHOI Sooyeon,14.0,R,PUSZTAI Liza,17.0,R,Won,15,6
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,NIKITINA Olga,51.0,R,LEMBACH Charlotte,15.0,R,Loss,9,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,VECCHI Irene,19.0,R,PASCU Bianca,5.0,R,Loss,14,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,POZDNIAKOVA Sofia,8.0,R,GREGORIO Rossella,9.0,L,Loss,13,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,WOZNIAK Dagmara,10.0,L,BAKASTOVA Yuliia,70.0,L,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PETRAGLIA Martina,136.0,R,BRUNET Manon,11.0,R,Loss,12,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MARTON Anna,3.0,R,BALZER Sara,137.0,L,Won,15,12
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PEREZ MAURICE Maria Belen,,L,BASHTA Anna,62.0,L,Loss,11,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BERDER Cecilia,4.0,R,QUEROLI Caroline,38.0,R,Loss,14,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,AOKI Chika,42.0,R,KHARLAN Olga,1.0,R,Won,15,14
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KIM Jiyeon,7.0,L,GARGANO Rebecca,90.0,R,Won,15,11
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,CHOI Sooyeon,14.0,R,LEMBACH Charlotte,15.0,R,Loss,5,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PASCU Bianca,5.0,R,GREGORIO Rossella,9.0,L,Won,15,12
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,BAKASTOVA Yuliia,70.0,L,BRUNET Manon,11.0,R,Loss,14,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MARTON Anna,3.0,R,BASHTA Anna,62.0,L,Won,15,5
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,QUEROLI Caroline,38.0,R,AOKI Chika,42.0,R,Won,15,13
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,KIM Jiyeon,7.0,L,LEMBACH Charlotte,15.0,R,Loss,8,15
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,PASCU Bianca,5.0,R,BRUNET Manon,11.0,R,Won,15,8
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MARTON Anna,3.0,R,QUEROLI Caroline,38.0,R,Won,15,5
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,LEMBACH Charlotte,15.0,R,PASCU Bianca,5.0,R,Won,15,11
Women,Sabre,2017/2018,Grand Prix (Moscow),02-06-2017,MARTON Anna,3.0,R,LEMBACH Charlotte,15.0,R,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,REYNOSO Frida,,R,KRIEGER Angela,86.0,R,Loss,9,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,PIOVESAN SILVA Patrizia,87.0,R,YANG Zheng,264.0,R,Loss,9,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,EPEE Laurence,21.0,R,LEPE Rudy,,R,Won,15,7
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,RAMOS Maria Victoria,359.0,R,FOIETTA Nicol,81.0,R,Loss,5,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SONG Sera,262.0,L,MEDINA Elizabeth,80.0,R,Won,15,12
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,LIN Weihong,316.0,R,VAN BRUMMEN Anna,209.0,R,Loss,13,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,KIM Myoungsun,,R,KOPECKY Lydia,217.0,R,Won,15,14
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,CRUZ Jocelyn,120.0,R,SOZANSKA Monika,74.0,R,Loss,13,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,PYTKA Kamila,103.0,L,JARAMILLO QUEVEDO Maria De Los Angeles,560.0,R,Won,15,8
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,OSORIO ROZO Lina Paola,566.0,R,WASHINGTON Isis,132.0,R,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,MARK-LARKIN Brittany,,R,VITALIS Coraline,13.0,R,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,DMOWSKA-ANDRZEJUK Danuta,144.0,R,RIZZI Giulia,12.0,R,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SHI Yuexin,124.0,L,FERNANDEZ Analia,459.0,R,Won,12,10
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HOPPE MONTANARO Malinka,60.0,R,LIM Joo Mi,89.0,R,Won,15,12
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,OHASHI Rie,309.0,L,LACAS-WARRICK Vanessa,,R,Won,15,8
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SZASZ-KOVACS Emese,3.0,L,HOPPE MONTANARO Malinka,60.0,R,Won,15,3
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SIRICO Amanda,151.0,R,POCHKALOVA Anfisa,45.0,R,Won,0,0
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,KHRAPINA Violetta,138.0,L,ZHU Mingye,15.0,R,Loss,8,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,PANTELYEYEVA Kseniya,52.0,R,NDOLO Alexandra,49.0,L,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HURLEY Kelley,14.0,L,EPEE Laurence,21.0,R,Won,15,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,VIE Natalie,64.0,L,BRUNNER Pauline,58.0,L,Won,15,12
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,LOZANO OLARTE Laskmi Natalia,222.0,R,WANG Yufen,266.0,R,Loss,11,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,RIZZI Giulia,12.0,R,KANG Young Mi,6.0,L,Won,15,11
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SHIN A Lam,,R,SOZANSKA Monika,74.0,R,Won,8,7
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,ANDRYUSHINA Tatyana,17.0,R,ZVEREVA Yana,150.0,L,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,GUDKOVA Tatiana,26.0,L,BAYRAM Aliya,161.0,R,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,WASHINGTON Isis,132.0,R,BEZHURA Dzhoan Feybi,34.0,R,Loss,5,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HOLMES Katharine,33.0,R,SONG Sera,262.0,L,Won,15,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,NAVARRIA Mara,1.0,R,SWATOWSKA Martyna,198.0,L,Won,15,10
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,XU Nuo,131.0,L,MARTYNYUK Daria,129.0,R,Loss,9,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,OHASHI Rie,309.0,L,CHOI Injeong,7.0,R,Loss,8,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,LOGUNOVA Tatiana,,R,KRIEGER Angela,86.0,R,Won,15,7
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,BASSA Francesca,126.0,R,XIANG Yixuan,137.0,R,Won,10,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,GORAM Melissa,,L,BRIASCO Brenda,105.0,L,Won,15,11
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,VAN BRUMMEN Anna,209.0,R,SHIMOOKAWA Ayaka,28.0,L,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,KNAPIK-MIAZGA Renata,32.0,L,SHI Yuexin,124.0,L,Loss,12,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,BOSCARELLI Francesca,95.0,R,FERRARI Marta,54.0,R,Won,15,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,CLERICI Alice,67.0,R,MO Victoria,272.0,R,Won,14,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,FOIETTA Nicol,81.0,R,KONG Man Wai Vivian,9.0,L,Loss,11,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HURLEY Courtney,10.0,R,KIM Myoungsun,,R,Won,15,10
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,DI TELLA Isabel,46.0,R,SANTUCCIO Alberta,41.0,R,Loss,8,14
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,PIEKARSKA Magdalena,50.0,L,RODRIGUEZ Diana,699.0,R,Won,15,8
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,YANG Zheng,264.0,R,KRYVYTSKA Olena,4.0,R,Loss,14,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,MALLO Auriane,25.0,L,PYTKA Kamila,103.0,L,Won,15,8
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HENDERSON Danielle,694.0,R,KOMAROVA Alena,62.0,L,Loss,7,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,XU Chengzi,94.0,R,MARTINEZ Maria,63.0,R,Won,15,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,VITALIS Coraline,13.0,R,FIAMINGO Rossella,22.0,L,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SZASZ-KOVACS Emese,3.0,L,SIRICO Amanda,151.0,R,Won,15,11
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,ZHU Mingye,15.0,R,NDOLO Alexandra,49.0,L,Won,12,11
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HURLEY Kelley,14.0,L,VIE Natalie,64.0,L,Won,15,8
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,WANG Yufen,266.0,R,RIZZI Giulia,12.0,R,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SHIN A Lam,,R,ZVEREVA Yana,150.0,L,Won,12,11
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,BAYRAM Aliya,161.0,R,BEZHURA Dzhoan Feybi,34.0,R,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HOLMES Katharine,33.0,R,NAVARRIA Mara,1.0,R,Won,11,10
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,MARTYNYUK Daria,129.0,R,CHOI Injeong,7.0,R,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,LOGUNOVA Tatiana,,R,BASSA Francesca,126.0,R,Won,15,12
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,GORAM Melissa,,L,SHIMOOKAWA Ayaka,28.0,L,Won,15,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SHI Yuexin,124.0,L,BOSCARELLI Francesca,95.0,R,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,CLERICI Alice,67.0,R,KONG Man Wai Vivian,9.0,L,Loss,3,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HURLEY Courtney,10.0,R,SANTUCCIO Alberta,41.0,R,Loss,12,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,PIEKARSKA Magdalena,50.0,L,KRYVYTSKA Olena,4.0,R,Loss,12,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,MALLO Auriane,25.0,L,KOMAROVA Alena,62.0,L,Loss,10,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,XU Chengzi,94.0,R,FIAMINGO Rossella,22.0,L,Won,15,8
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SZASZ-KOVACS Emese,3.0,L,ZHU Mingye,15.0,R,Won,15,12
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HURLEY Kelley,14.0,L,RIZZI Giulia,12.0,R,Loss,9,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SHIN A Lam,,R,BEZHURA Dzhoan Feybi,34.0,R,Won,15,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,HOLMES Katharine,33.0,R,CHOI Injeong,7.0,R,Loss,9,10
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,LOGUNOVA Tatiana,,R,GORAM Melissa,,L,Won,15,0
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,BOSCARELLI Francesca,95.0,R,KONG Man Wai Vivian,9.0,L,Loss,12,13
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SANTUCCIO Alberta,41.0,R,KRYVYTSKA Olena,4.0,R,Won,15,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,KOMAROVA Alena,62.0,L,XU Chengzi,94.0,R,Loss,13,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SZASZ-KOVACS Emese,3.0,L,RIZZI Giulia,12.0,R,Won,15,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SHIN A Lam,,R,CHOI Injeong,7.0,R,Won,9,5
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,LOGUNOVA Tatiana,,R,KONG Man Wai Vivian,9.0,L,Loss,8,15
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SANTUCCIO Alberta,41.0,R,XU Chengzi,94.0,R,Won,15,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SZASZ-KOVACS Emese,3.0,L,SHIN A Lam,,R,Won,10,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,KONG Man Wai Vivian,9.0,L,SANTUCCIO Alberta,41.0,R,Won,15,9
Women,Epee,2017/2018,Epee Grand Prix (Bogota),26-05-2017,SZASZ-KOVACS Emese,3.0,L,KONG Man Wai Vivian,9.0,L,Won,15,13
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,GLEBKO Anton,241.0,R,TAGLIARIOL Matteo,111.0,R,Loss,8,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,HERPE Ido,47.0,R,POKORNY Richard,223.0,L,Won,15,13
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,VON DER OSTEN Frederik,82.0,R,FARDZINOV Alan,137.0,R,Loss,11,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,USMANOV Nadirbek,,R,BORSKY Peer,459.0,R,Loss,10,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,HENRIQUEZ ORTIZ Reynier,90.0,R,HOYLE Jacob,42.0,L,Loss,11,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,MCDOWALD Curtis,9.0,R,FERRARIS Luca,,L,Won,15,14
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,KHVOROST Maksym,81.0,R,DOMINGUEZ Jose Felix,98.0,R,Loss,7,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,BRATTON Benjamin,345.0,R,PINILLA Arthur,347.0,R,Won,15,9
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,FONG Hoi Sun,33.0,R,MALCOTTI Lucas,172.0,R,Won,15,5
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,CAMPOS ZARATE Andres Felipe,134.0,R,MA Segeon,,L,Loss,9,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,PATTERSON Luis Enrique,265.0,R,BAYARD Alexis,69.0,L,Loss,7,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,RODNEY Adam,308.0,R,BUZZI Lorenzo,115.0,R,Loss,12,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,NUNEZ Pablo,126.0,L,GIANNOTTE Flavio,177.0,R,Won,15,8
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,LOZANO Michael,839.0,R,KANO Koki,10.0,R,Loss,2,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,GUSEV Dmitriy,151.0,L,SCHUMACHER Cooper,815.0,L,Loss,11,15
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,YAMADA Masaru,66.0,R,KRAFT Dennis,100.0,R,Won,15,13
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,KAULL James,107.0,R,RUEDA Juan,413.0,R,Won,15,11
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,DELARUE-BIZZINI Bernardo,,R,MACIAS GONZALEZ Daniel Felipe,877.0,R,Won,15,4
Men,Epee,2017/2018, Epee Grand Prix  (Bogota),26-05-2017,TSINIS Alexander,180.0,L,MUNZONE Edoardo,79.0,R,Loss,6,15
